en,es,tr,de,fr,title,speaker,duration,tags
"
											It's also kind of cool
that more than a dozen writers
											who were discovered on the website
											have ended up
on this end-of-year annual list,
											including two of the last three
number one writers.
											Simply put, the conventional wisdom
about screenwriting merit —
											where it was and where it could be found,
											was wrong.
											And this is notable,
because as I mentioned before,
											in the triage of finding
movies to make and making them,
											there's a lot of relying
on conventional wisdom.
											And that conventional wisdom,
											maybe, just maybe,
											might be wrong
to even greater consequence.
									","
											También es genial que más de 
una docena de escritores
											que fueron descubiertos en la web
											han acabado en esta lista anual,
											incluídos dos de los últimos
tres escritores número uno.
											Sencillamente, la sabiduría convencional 
sobre la calidad de los guiones,
											dónde está y dónde se podía encontrar,
											estaba equivocada.
											Y esto es notable porque, 
como mencioné antes,
											en el triaje de encontrar películas
para hacer y hacerlas,
											se confía mucho en 
la sabiduría convencional.
											Y esa sabiduría convencional,
											quizás y solo quizás
											pueden estar equivocada
con mayores consecuencias.
									","
											Ayrıca güzel olan bir şey,
sitede keşfedilen
											bir düzineden fazla senarist
											bu senenin yıllık listesine alındı.
											Buna son bir numaralı
üç senaristin ikisi de dahil.
											Kısacası, senaristlik marifetiyle
alakalı genel inanış,
											nerede olduğu ve nerede bulunabileceği,
											yanlıştı.
											Bu kayda değer,
çünkü az önce bahsettiğim gibi
											çekilecek filmlerin bulunması
ve bunların çekilmesi triyajında
											genen inanışa epey bel bağlanıyor.
											Bu genel inanış
											belki, yalnızca belki
											büyük sonuçları olacak
yanlışlar doğurabilir.
									","
											Es ist auch cool, dass mehr 
als ein Dutzend Autoren,
											die auf der Webseite entdeckt wurden,
											auf der diesjährigen 
Jahresbestenliste erschienen
											— inklusive zwei der letzten 
drei Nummer-1-Autoren.
											Kurz gesagt, Schema F für gute Drehbücher
											— was ""gut"" bedeutet und
wo man sie finden kann —
											war falsch.
											Wie gesagt erkennt man 
das auch daran,
											dass man bei der Vorauswahl 
von Filmen und ihrer Produktion
											sich zu großen Teilen
auf Schema F verlässt.
											Die herkömmliche Meinung liegt
nur vielleicht auch mal daneben —
											mit weitreichenden Konsequenzen:
									","
											C'est aussi cool que plus d'une dizaine
d'écrivains découverts sur le site
											se soient retrouvés
sur cette liste annuelle,
											dont deux des trois derniers
meilleurs auteurs.
											Autrement dit, l'opinion commune
sur le mérite de l'écriture de scénario -
											où il se trouve et où il peut être trouvé,
											était erronée.
											Et c'est notable, parce que,
comme je l'ai mentionné auparavant,
											dans le tri pour trouver
des films à réaliser,
											on accorde beaucoup de confiance
aux croyances populaires.
											Et cette croyance populaire
											pourrait peut-être
											se tromper de façon profonde.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Films about black people
don't sell overseas.
											Female-driven action movies don't work,
											because women will see themselves in men,
but men won't see themselves in women.
											That no one wants to see movies
about women over 40.
											That our onscreen heroes have to conform
to a very narrow idea about beauty
											that we consider conventional.
											What does that mean when those images
are projected 30 feet high
											and the lights go down,
											for a kid that looks like me
in Columbus, Georgia?
											Or a Muslim girl in Cardiff, Wales?
											Or a gay kid in Chennai?
											What does it mean for how we see ourselves
											and how we see the world
and for how the world sees us?
									","
											Las películas sobre negros
no se venden en el extranjero.
											Las películas de acción 
sobre mujeres no funcionan
											porque las mujeres se verán en los hombres
pero los hombres en las mujeres no.
											Que nadie quiere ver películas
sobre mujeres de más de 40 años.
											Que nuestros héroes del cine tienen que 
ajustarse a una idea de belleza limitada
											que consideramos convencional.
											¿Qué significa cuando esas imágenes
se proyectan a 9 metros de alto
											y se apagan las luces,
											para niños con mi aspecto
en Columbus, Georgia?
											¿O una niña musulmana en Cardiff, Gales?
											¿O un niño gay en Madrás?
											¿Qué dice de cómo 
nos vemos a nosotros mismos,
											o de cómo vemos el mundo o 
cómo el mundo nos ve a nosotros?
									","
											Siyahi insanlar hakkındaki filmler
ülke dışında satmaz.
											Kadın odaklı aksiyon filmleri tutmaz,
											zira kadınlar kendini erkeklerde görebilir
ama erkekler kendini kadınlarda göremez.
											Kimse 40'ını geçmiş kadınlar hakkında
filmler görmek istemez.
											Ekrandaki kahramanlarımızın,
geleneksel varsaydığımız
											dar bir güzellik algısına
uyması gerekir.
											Işıklar sönüp bu görüntüler
10 metre yüksekten yansıtıldığında
											Columbus, Georgia'daki
											benim gibi görünen bir oğlana
bu ne ifade eder?
											Ya da Galler, Cardiff'teki
Müslüman bir kıza?
											Ya Chennai'daki gay bir çocuğa?
											Kendimizi nasıl gördüğümüz,
dünyayı nasıl gördüğümüz
											ve dünyanın bizi nasıl gördüğü
konusunda ne ifade eder?
									","
											Filme über Schwarze verkaufen 
sich nicht in Übersee.
											Action-Filme mit weiblichen 
Hauptfiguren gehen nicht,
											denn Frauen sehen sich in Männern,
aber Männer nicht in Frauen.
											Niemand möchte Filme über 
Frauen jenseits der 40 sehen.
											Unsere Leinwandhelden müssen
einem sehr engen, konventionellen
											Schönheitsideal entsprechen.
											Wenn diese Vorstellungen dann 
auf einer 10 m hohen Leinwand landen
											und die Lichter ausgehen,
											was bedeutet das dann für ein Kind 
wie mich in Columbus, Georgia?
											Oder für ein muslimisches Mädchen
in Cardiff, Wales?
											Oder für ein schwules Kind in Chennai?
											Was bedeutet es für unser Selbstbild
											und wie wir die Welt sehen, 
und wie die Welt uns sieht?
									","
											Les films sur des personnes de couleur
ne se vendent pas à l'étranger.
											Les films d'action féminins
ne marchent pas
											parce que les femmes s'identifieront
aux hommes, mais pas l'inverse.
											Et personne ne veut voir des films
avec des femmes de plus de 40 ans.
											Nos héros à l'écran doivent se conformer
à une idée très étroite de la beauté
											que nous considérons conventionnelle.
											Que signifient ces images
projetées à neuf mètres de haut
											avec les lumières éteintes
											pour un enfant comme moi
à Columbus, en Géorgie ?
											Ou pour une fille musulmane
à Cardiff, au pays de Galles ?
											Ou pour un enfant gay à Chennai ?
											Que cela dit de la façon
dont nous nous voyons,
											celle dont nous voyons le monde
											et celle dont le monde nous voit ?
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											We live in very strange times.
											And I think for the most part,
we all live in a state of constant triage.
											There's just too much information,
											too much stuff to contend with.
											And so as a rule, we tend
to default to conventional wisdom.
											And I think it's important
that we ask ourselves, constantly,
											how much of that conventional wisdom
is all convention and no wisdom?
											And at what cost?
									","
											Vivimos en un tiempo muy extraño.
											Y creo que en la mayor parte
vivimos en un estado de triaje constante.
											Hay demasiada información,
											demasiadas cosas contra las que pelear.
											Y como norma, tendemos a
usar la sabiduría convencional.
											Y creo que es importante que 
nos preguntemos constantemente
											¿cuánto de esa sabiduría convencional
es convención y no sabiduría?
											¿Y a qué precio?
									","
											Oldukça tuhaf bir devir yaşıyoruz.
											Bence, genellikle hepimiz
sabit bir triyaj hali içinde yaşıyoruz.
											Çok fazla bilgi var,
											başa çıkılacak çok fazla şey var.
											Böylece çoğunlukla
genel inanışa yöneliyoruz.
											Bence kendimize sürekli bu genel inanışın
											ne kadarının bilgelikten yoksun
gelenek olduğunu sormamız önemli.
											Hem de ne pahasına?
									","
											Wir leben in sehr seltsamen Zeiten.
											Wir alle leben die meiste Zeit
in einer ständigen Vorauswahl.
											Es gibt einfach zu viel Information,
											zu viel Zeug, mit dem man 
fertig werden muss.
											Deshalb neigen wir regelmässig dazu,
auf Schema F zurückzugreifen.
											Es ist aber wichtig, 
dass wir uns ständig fragen,
											wie viel dieser gängigen Meinung 
zwar ""gängig"", aber nicht clever ist.
											Und zu welchem Preis?
									","
											Nous vivons une période très étrange.
											Et je pense que pour la plupart,
nous vivons tous
											dans un état de triage constant.
											Il y a trop d'informations,
											trop de choses à affronter.
											Nous avons donc tendance à nous référer
aux normes conventionnelles.
											Et je pense qu'il est important
que nous nous demandions constamment
											quelle part de cette sagesse
conventionnelle
											est constituée de conventions
et non de sagesse ?
											Et quel en est le prix ?
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Danke!
									","
											Merci.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Applaudissements)
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
