pt,en,es,tr,fr,de,title,speaker,duration,tags
"
											É por isso que precisamos
de mais três tipos de inovação.
											Precisamos de mais reinvenção.
											Vemos por todo o mundo
											cada vez mais escolas a reinventarem-se.
											São reconhecidamente escolas,
mas parecem diferentes.
											Há as escolas Big Picture
											nos EUA e na Austrália.
											Há as escolas Kunscap Skolan
na Suécia.
											De 14 delas,
											apenas duas estão em escolas.
											A maioria está noutros edifícios,
não destinados a escolas.
											Há uma escola fantástica
em Northern Queensland
											chamada Jaringan.
											Todas têm o mesmo tipo de características,
											altamente colaborativas,
muito personalizadas,
											frequentemente com tecnologia penetrante.
											Aprendizagem que começa
a partir de perguntas
											de problemas e de projetos,
											não a partir do conhecimento
ou programa curricular.
											Claro que precisamos de mais.
									","
											So that's why we need three more kinds of innovation.
											We need more reinvention.
											And all around the world now you see
											more and more schools reinventing themselves.
											They're recognizably schools, but they look different.
											There are Big Picture schools
											in the U.S. and Australia.
											There are Kunskapsskolan schools
											in Sweden.
											Of 14 of them,
											only two of them are in schools.
											Most of them are in other buildings not designed as schools.
											There is an amazing school in Northen Queensland
											called Jaringan.
											And they all have the same kind of features:
											highly collaborative, very personalized,
											often pervasive technology,
											learning that starts from questions
											and problems and projects,
											not from knowledge and curriculum.
											So we certainly need more of that.
									","
											Es por eso que necesitamos tres clases más de innovación.
											Necesitamos más reinvención.
											Y en todo el mundo
											cada vez más escuelas se están reinventando a sí mismas.
											Son escuelas reconocibles, pero su apariencia es diferente.
											Hay escuelas Big Picture (Panorama General)
											en EE.UU. y Australia.
											Hay escuelas Kunscap Skolan (Escuela de Conocimiento)
											en Suecia.
											De 14 de ellas
											sólo 2 están en escuelas.
											La mayoría están en otros edificios no diseñados como escuelas.
											Hay una escuela increíble en el norte de Queensland
											llamada Jaringan.
											Y todas tienen el mismo tipo de características:
											alto grado de colaboración, muy personalizadas,
											a menudo con tecnología omnipresente.
											Aprendizaje que parte de preguntas
											problemas y proyectos
											no de conocimiento y planes de estudio.
											De modo que necesitamos más de eso.
									","
											Bu yüzden diğer üç çeşit yeniliği de denememiz lazım.
											Daha fazla yeniden yapılanmalara ihtiyacımız var
											Dünyanın heryerinde her geçen gün
											daha fazla sayıda okul yeniden yapılanmaya gidiyor
											Bildiğimiz okullar ama farklı görüntüleri/yapılanmaları var.
											Mesela ABD ve Avustralya'da faaliyet gösteren
											""Big Picture"" okulları.
											İsveç'teki
											""Kunscap Skolan"" okulları.
											Toplam 14 okuldan
											sadece iki tanesi resmi okul binalarında.
											Çoğu, okul olarak düzenlenmemiş olan binalarda faaliyet göstermekte.
											Kuzey Queensland'da
											Jaringan adında harika bir okul var.
											Ve tamamı ortak özellikler taşıyor.
											Hepsi yüksek düzeyde işbirliği içinde, herbirinin kendine has özellikleri var
											ve çoğunlukla yaygın teknoloji kullanıyorlar.
											Bilgi aktarımı ve müfredat ile değil de
											sorularla, problem tanımlarıyla ve projelerle başlayan
											bir eğitim sistemleri var.
											Kesinlikle bu tür okulların çok daha fazlasına ihtiyacımız var.
									","
											Voilà pourquoi nous avons besoin de trois types supplémentaires d'innovation.
											Nous avons besoin de plus de réinvention.
											Et partout dans le monde maintenant, vous voyez
											de plus en plus d'écoles se réinventer.
											Ce sont des écoles reconnaissables, mais elles sont différentes.
											Il y a les Big Picture Schools
											aux États-Unis et en Australie.
											Il y a des écoles Kunscap Skolan
											en Suède.
											Sur 14 d'entre elles,
											seulement deux sont dans des écoles.
											La plupart d'entre elles sont dans d'autres bâtiments non conçus comme les écoles.
											Il y a une école étonnante dans le nord du Queensland
											appelée Jaringan.
											Et elles ont tous le même genre de fonctionnalités,
											hautement collaboratives, très personnalisées,
											une technologie souvent omniprésente.
											L'apprentissage qui commence à partir de questions
											et des problèmes et des projets,
											pas de la connaissance et du programme.
											Alors nous avons certainement besoin de plus de cela.
									","
											Das ist, warum wir drei weitere Arten der Innovation benötigen.
											Wir brauchen mehr Neu-Erfindungen.
											Und überall auf der Welt kann man nun beobachten,
											wie sich mehr und mehr Schulen neu erfinden.
											Sie sind erkennbar Schulen, aber sie sehen anders aus.
											Es gibt Big-Picture-Schulen
											in den USA und Australien.
											Es gibt Kunscap-Schulen
											in Schweden.
											Von 14
											sind nur zwei davon in Schulgebäuden.
											Die meisten sind in anderen Gebäuden, die nicht als Schulen entworfen wurden.
											Da gibt es eine beeindruckende Schule in North Queensland
											namens Jaringan.
											Und sie alle haben die gleiche Art von Merkmalen,
											hochgradig gemeinschaftlich, sehr personalisiert,
											oft umfassende Technologie.
											Lernen, das mit Fragen beginnt,
											und Problemen und Projekten,
											nicht mit Wissen und Curriculum.
											Wir benötigen auf jeden Fall mehr davon.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Mas como há tantos tópicos no ensino
											que não estão apenas na escola
											mas também na família e comunidade,
											também precisamos, sem dúvida,
											de mais no lado direito.
											Precisamos de esforços
para completar as escolas.
											O mais famoso destes
é Reggio Emilia em Itália,
											o sistema de aprendizagem
baseado na família
											para apoiar e encorajar
pessoas nas escolas.
											O mais emocionante
é o Harlem Children's Zone,
											que ao longo de mais de 10 anos,
dirigido por Geoffrey Canada,
											através de uma mistura de projetos
											entre escola, família e comunidade,
											tem tentado transformar,
não apenas o ensino nas escolas,
											mas toda a cultura e aspirações
											de cerca de 10 000 famílias no Harlem.
											Precisamos de mais disso,
											de pensamentos
totalmente radicais e novos.
											Podemos ir a sítios a uma hora ou menos
de distância desta escola
											mesmo ao fim da rua, que precisam disto,
											que precisam de radicalismo
de um tipo que ainda não imaginámos.
									","
											But because so many of the issues in education
											aren't just in school,
											they're in family and community,
											what you also need, definitely,
											is more on the right hand side.
											You need efforts to supplement schools.
											The most famous of these is Reggio Emilia in Italy,
											the family-based learning system
											to support and encourage people in schools.
											The most exciting is the Harlem Children's Zone,
											which over 10 years, led by Geoffrey Canada,
											has, through a mixture of schooling
											and family and community projects,
											attempted to transform not just education in schools,
											but the entire culture and aspiration
											of about 10,000 families in Harlem.
											We need more of that
											completely new and radical thinking.
											You can go to places an hour away, less,
											from this room,
											just down the road, which need that,
											which need radicalism of a kind that we haven't imagined.
									","
											Pero debido a que muchos de los problemas educativos
											precisamente no están en la escuela
											ellos están en la familia y la comunidad,
											lo que también es necesario, en definitiva,
											está más del lado derecho.
											Se necesitan esfuerzos para complementar a las escuelas.
											El caso más famoso es el de Reggio Emilia en Italia,
											el sistema familiar de aprendizaje
											para apoyar y animar a la gente en las escuelas.
											El más emocionante es el Harlem Children's Zone,
											que por más de 10 años, conducido por Geoffrey Canada,
											mediante una mezcla de escolaridad
											y proyectos familiares y comunitarios
											ha intentado transformar no sólo la educación en las escuelas
											sino toda la cultura y la aspiración
											de cerca de 10.000 familias de Harlem.
											Necesitamos más de esto
											una forma de pensar completamente nueva y radical.
											Uno puede ir a lugares a una hora
											de aquí, o menos,
											aquí cerca, que necesitan eso,
											que necesitan cambios radicales del tipo que ni imaginamos.
									","
											Fakat eğitimdeki sorunların çoğu
											sadece okullarla ilgili olmayıp
											toplum ve ailelerle de ilgili olduğundan,
											aynı zamanda ihtiyacınız olan şeyler
											bu tablonun daha çok sağ tarafındakiler.
											Okulları ""desteklemek"" için çabalar gerekli.
											Bu işi yapanlardan en tanınmış olanı
											okuldakileri teşvik etmek ve desteklemek için çalışan
											İtalya'daki aile-esaslı eğitim sistemini uygulayan Reggio Emilia'dır.
											En etkileyici olanı ise
											Geoffrey Canada tarafından yönetilen ve
											okul, aile ve cemiyet projelerinin karışımı ile
											10 yıldan fazla bir süredir sadece okullardaki eğitimi değil
											Harlem'deki 10.000 ailenin kültürünü ve arzularını
											dönüştürme girişiminde bulunan
											""Harlem Children's Zone"" kurumudur.
											Tamamen yeni ve köktenci olan
											bu tür düşüncelerin daha fazlasına ihtiyacımız var.
											Buradan bir saat ya da daha kısa mesafede yerlere,
											ya da yolun hemen aşağısına gitseniz
											bunlara ihtiyacı olan, bizim daha önce hiç düşünemediğimiz türden
											bir köktenciliğe ihtiyacı olan yerler görürsünüz.
									","
											Mais parce que beaucoup des problèmes dans l'éducation
											ne sont pas seulement à l'école,
											ils sont en famille et dans la communauté,
											ce que qu'il vous faut aussi, certainement,
											est plus sur le côté droit.
											Vous avez besoin d'efforts visant à compléter les écoles.
											Le plus célèbre d'entre eux est Reggio Emilia en Italie,
											le système d'apprentissage fondé sur la famille
											pour soutenir et encourager les gens dans les écoles.
											Le plus passionnant est la Harlem Children's Zone,
											qui en plus de 10 ans, dirigé par Geoffrey Canada,
											a, à travers un mélange de scolarité
											et de famille et de projets communautaires,
											a essayé de transformer, non seulement l'éducation dans les écoles,
											mais toute la culture et de l'aspiration
											d'environ 10 000 familles dans Harlem.
											Nous avons besoin de plus de cette
											pensée complètement nouvelle et radicale.
											Vous pouvez aller dans des endroits à une heure de cette salle
											ou moins,
											juste au bout de la rue, qui ont besoin que,
											qui ont besoin d'une sorte de radicalisme que nous n'avons pas imaginé.
									","
											Aber weil so viele der Bildungsthemen
											nicht in der Schule vorkommen,
											finden sie in der Familie und Gesellschaft statt,
											was man definitiv braucht,
											ist mehr auf der rechten Seite.
											Sie benötigen Anstrengungen, Schulen zu unterstützen.
											Das berühmteste von diesen ist Reggio Emilia in Italien,
											das familienbasierte Lernsystem,
											um Leute in Schulen zu unterstützen und zu ermutigen.
											Das aufregendste ist Harlem-Children's-Zone,
											was über 10 Jahre, geleitet von Geoffrey Canada,
											durch eine Mischung von Unterricht
											und Familien- und Gemeinschaftsprojekten,
											versuchte, nicht nur Bildung in Schulen,
											sondern die ganze Kultur und Ansprüche
											von rund 10.000 Familien in Harlem zu transformieren.
											Wir brauchen mehr von diesem
											vollkommen neuen und radikalen Denken.
											Sie können Orte innerhalb einer Stunde oder weniger,
											von diesem Raum aus erreichen,
											nur die Straße runter, die das brauchen,
											die Radikalität in einer Art benötigen, die wir uns nicht vorstellen können.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											E finalmente, precisamos
de inovação transformacional
											que possa trazer a aprendizagem às pessoas
											de maneiras completamente
novas e diferentes.
											Em 2015, estamos à beira
de um feito extraordinário,
											a escolificação do mundo.
											Todas as crianças, até aos 15 anos,
que queiram um lugar na escola
											poderão tê-lo, em 2015.
											É uma coisa fantástica.
											Mas é,
											ao contrário dos carros
que se desenvolveram
											tão rápida e ordeiramente,
											o sistema educativo
é reconhecidamente
											uma herança do século XIX,
											de um modelo bismarckiano
das escolas alemãs
											que foi adotado por reformadores Ingleses
											e frequentemente
por missionários religiosos
											levado para os EUA como
um instigador de coesão social
											e posteriormente
para o Japão e Coreia do Sul
											à medida que se foram desenvolvendo.
									","
											And finally, you need transformational innovation
											that could imagine getting learning to people
											in completely new and different ways.
											So we are on the verge, 2015,
											of an amazing achievement,
											the schoolification of the world.
											Every child up to the age of 15 who wants a place in school
											will be able to have one in 2015.
											It's an amazing thing.
											But it is,
											unlike cars, which have developed
											so rapidly and orderly,
											actually the school system is recognizably
											an inheritance from the 19th century,
											from a Bismarkian model of German schooling
											that got taken up by English reformers,
											and often by
											religious missionaries,
											taken up in the United States
											as a force of social cohesion,
											and then in Japan and South Korea as they developed.
									","
											Y, por último, se necesita innovación transformativa
											que pueda imaginar la inclusión de personas al aprendizaje
											de maneras completamente nuevas y diferentes.
											Así que estamos a punto, en 2015,
											de un logro asombroso,
											la escolarización del mundo.
											Todos los niños hasta los 15 años que quieran un lugar en la escuela
											serán capaces de tener uno en 2015.
											Es algo asombroso.
											Pero es,
											a diferencia de los autos que se han desarrollado
											tan rápida y ordenadamente,
											en realidad en los sistemas educativos es reconocible
											una herencia del siglo XIX
											de un modelo «bismarckiano» de la escolarización alemana
											que fue adoptado por los reformadores ingleses
											y a menudo por
											los misioneros religiosos
											adoptado en Estados Unidos
											como fuerza de cohesión social
											y luego en Japón y Corea del Sur a medida que se desarrollaron.
									","
											Ve son olarak da
											öğrenme yeteneğini insanlara tamamen yeni ve farklı yöntemlerle
											kazandırabilecek ""dönüşümcü"" yeniliğe gereksinim var.
											Şu anda 2015'in,
											yani muhteşem bir başarının,
											dünyanın okullaşmasının eşiğindeyiz.
											15 yaşından küçük olan ve okula gitmek isteyen her çocuk
											2015 yılında bunu yapabilecek.
											Bu inanılmaz birşey.
											Fakat, çok hızlı ve düzenli olarak gelişmiş olan
											otomobil teknolojisinin aksine
											okul sistemi
											bilindiği üzere
											19.yy'ın mirasıdır.
											Alman okul sisteminde Bismarck modeli olarak yerini almış,
											İngiliz yenilikçileri
											ve çoğunlukla
											din misyonerleri tarafından benimsenmiş,
											ABD'de sosyal kaynaşmayı sağlayan
											bir güç olarak görülmüş ve benimsenmiş,
											ve sonra da gelişmelerine paralel olarak Japonya ve Güney Kore'ye yayılmıştır.
									","
											Et enfin, vous avez besoin d'innovation de transformation
											qui pourrait imaginer apporter l'apprentissage aux gens
											d'une manière complètement nouvelle et différente.
											Donc nous sommes sur le point, 2015,
											d'une réalisation étonnante,
											la scolarisation du monde.
											Chaque enfant jusqu'à l'âge de 15 ans qui veut une place à l'école
											sera en mesure d'en avoir une en 2015.
											C'est une chose étonnante.
											Mais elle existe,
											contrairement aux voitures qui se sont développées
											si rapidement et en bon ordre,
											en fait le système scolaire est visiblement
											un héritage du 19ème siècle,
											à partir d'un modèle bismarckien de scolarité allemande
											qui a été repris par les réformateurs anglais,
											et souvent par
											des missionnaires religieux,
											repris dans les États-Unis
											en tant que force de cohésion sociale,
											puis au Japon et en Corée du Sud, quand ils ont développé.
									","
											Und schließlich benötigen Sie transformierende Innovation,
											die Wege ersinnen kann, Menschen das Lernen näher zu bringen
											mit vollkommen neuen und anderen Methoden.
											Wir stehen also an der Schwelle zu 2015,
											zu einer atemberaubenden Leistung,
											die Einrichtung von Schulen weltweit.
											Jedes Kind bis zum Alter von 15, das einen Platz in einer Schule haben möchte,
											wird 2015 in der Lage sein, einen zu bekommen.
											Es ist eine beeindruckende Sache.
											Aber es ist,
											anders als Autos, die sich so
											schnell und geordnet entwickelt haben,
											das Schulsystem ist eigentlich erkennbar
											ein Erbe des 19. Jahrhunderts,
											von einem Bismarckschen Model von deutschem Unterricht,
											das von englischen Reformern aufgegriffen wurde,
											und oft von
											religiösen Missionaren
											in den Vereinigten Staaten aufgegriffen wurde
											als ein Mittel des gesellschaftlichen Zusammenhalts,
											und dann in Japan und Südkorea, während sie sich entwickelten.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											É reconhecidamente século XIX
nas suas origens.
											Claro que é um grande feito.
											Claro que irá trazer grandes coisas.
											Irá trazer competências
e aprendizagem e leitura.
											Mas também irá devastar a imaginação.
											Irá devastar o desejo.
Irá devastar a confiança social.
											Irá estratificar a sociedade
tanto quanto libertá-la.
											Estamos a deixar um legado
ao mundo em desenvolvimento
											de sistemas educativos que agora
irão gastar um século a tentar reformar.
											É por isso que precisamos
de pensamento radical.
											E o pensamento radical
é agora mais possível
											e mais necessário do que nunca
na maneira como aprendemos.
									","
											It's recognizably 19th century in its roots.
											And of course it's a huge achievement.
											And of course it will bring great things.
											It will bring skills and learning and reading.
											But it will also lay waste to imagination.
											It will lay waste to appetite. It will lay waste to social confidence.
											It will stratify society
											as much as it liberates it.
											And we are bequeathing to the developing world
											school systems that they will now spend
											a century trying to reform.
											That is why we need really radical thinking,
											and why radical thinking is now
											more possible and more needed than ever in how we learn.
									","
											Se reconoce el siglo XIX en sus raíces.
											Y, por supuesto que es un gran logro.
											Y por supuesto, traerá grandes cosas.
											Se aportarán habilidades, aprendizaje y lectura.
											Pero también se arrasará la imaginación.
											Arrasará el apetito. Arrasará la confianza social.
											Estratificará la sociedad
											tanto como la liberará.
											Y estamos legando al mundo en desarrollo
											sistemas escolares que ahora pasarán
											un siglo tratando de reformar.
											Es por eso que necesitamos un pensamiento radical
											y dado que el pensamiento radical es ahora
											más posible y más necesario que nunca en la manera de aprender.
									","
											Yani kökleri 19.yy'a kadar gitmektedir.
											Tabi ki çok büyük bir başarıdır.
											Ve tabi ki büyük olaylara kapı açacaktır.
											Yetenekler kazandıracak, okuma ve öğrenmeyi sağlayacaktır.
											Fakat aynı zamanda hayal gücümüzü de köreltecektir.
											İstekleri köreltecek. Sosyal güveni yok edecek.
											Toplumu özgürleştirdiği kadar,
											sınıflara da bölecektir.
											Ve şimdi bizler gelişen dünyaya
											yeniden yapılandırmak için yüzyıl harcayacakları
											bir okul sistemi bırakıyoruz.
											İşte bu yüzden köktenci bir düşünce tarzına ihtiyacımız var,
											bu yüzden köktenci düşünce şimdi daha mümkün ve
											öğrenme yöntemi açısından her zamankinden daha gerekli.
									","
											Il est visiblement du 19e siècle dans ses racines.
											Et bien sûr, c'est une grande réussite.
											Et bien sûr, il apportera de grandes choses.
											Il apportera des compétences et l'apprentissage et la lecture.
											Mais il dévastera aussi l'imagination.
											Il dévastera l'appétit. Il dévastera la confiance sociale.
											Il stratifiera la société
											autant qu'il la libère.
											Et nous léguons au monde en développement
											des systèmes scolaires qui vont maintenant mettre
											un siècle à tenter de se réformer.
											C'est pourquoi nous devons penser vraiment radicalement,
											et pourquoi la pensée radicale est désormais
											plus possible et plus que jamais nécessaire dans la façon dont nous apprenons.
									","
											Es ist in seinen Wurzeln erkennbar aus dem 19. Jahrhundert.
											Und natürlich ist es eine große Leistung.
											Und natürlich wird es große Dinge bewirken.
											Es wird Fähigkeiten und Lernen und Lesen bringen.
											Aber es wird auch die Phantasie veröden.
											Es wird den Appetit veröden. Es wird Sozialvertrauen veröden.
											Es wird ebenso sehr Schichten in der Gesellschaft bilden
											wie auch diese befreien.
											Und wir vermachen den Entwicklungsländern
											Schulsysteme, die sie nun
											ein Jahrhundert lang versuchen zu reformieren.
											Das ist, warum wir wirklich radikales Denken benötigen,
											und warum radikales Denken in Sachen Lernen jetzt
											möglicher und gefragter ist als je zuvor.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
											Obrigado.
											(Aplausos)
									","
											Thank you. (Applause)
									","
											Gracias.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke schön.
									",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
"
","
","
","
","
","
",Education innovation in the slums,Charles Leadbeater,18:58,"cities,education,global issues,innovation"
