fr,en,tr,de,es,pt,title,speaker,duration,tags
"
											Donc vous vous balladez
											et — c'est après que vous les ayez déblayés — ils ressemblent à ça.
											Vous vous baladez, vous voyez quelque chose comme ça.
											Ceci est quelque chose que j'ai trouvé, donc observez-le avec attention.
											Il y a cette argile bentonite,
											qui est — qui gonfle et se dilate.
											Et il y a un truc qui en sort. Alors vous voyez ça,
											vous regardez attentivement, et vous dites,
											""Hé bien, mince, cela a l'air intéressant — c'est quoi tout ces morceaux ? ""
											Hé bien, si vous regardez attentivement, vous pouvez reconnaitre, en fait,
											d'après la forme, qu'il s'agit de fragments de crane.
											Et quand vous regardez cela,
											vous dites, 'C'est une dent.
											C'est une grosse dent.'
											C'est environ de la taille d'une banane.
											Le tranchant est en dents de scie.
											Voila à quoi ressemble un Tyrannosaure enfoui.
											Et voici à quoi ça ressemble de trouver un Tyrannosaure,
											ce que j'ai eu a chance de faire il y a de cela quelques années.
									","
											So, you hike around
											and — this is after you dig them up, they look like this.
											You hike around, you see something like this.
											Now, this is something I found, so look at it very closely here.
											You've got this bentonite clay,

											which is — sort of swells up and expands.
											And there's some stuff poking out. So, you look at that,
											and you look up close, and you say,
											""Well, gee, that's kind of interesting. What are all of these pieces?""
											Well, if you look closely, you can recognize, actually,
											from the shape, that these are skull fragments.
											And then when you look at this,
											you say, ""That's a tooth.
											It's a big tooth.""
											It's about the size of a banana.
											It has a big serration on the edge.
											This is what Tyrannosaurus rex looks like in the ground.
											And this is what it's like to find a Tyrannosaurus rex,
											which I was lucky enough to do a few years ago.
									","
											Etrafta geziniyorsunuz ve
											—bu onları kazdıktan sonra— böyle görünüyorlar.
											Etrafta geziniyorsunuz, buna benzer birşey görüyorsunuz.
											Bu benim bulduğum bir şey, buraya çok yakından bakın.
											Burada entonite kili var. Bu kil
											bir şekilde şişiyor ve genişliyor.
											Ve bazı şeyler de dışarıya iteleniyor. Şuna bakın,
											ve yakından bakıyorsunuz, ve
											""Hımm, bu ilginç görünüyor—bu parçalar da ne böyle?"" diyorsunuz...
											Daha da yakından baktığınızda, bunların bir kafatasının
											parçaları olduğunu anlayabilirsiniz.
											Ve şuna baktığınızda
											""Bu bir diş.
											Büyük bir diş"" diyorsunuz.
											Muz büyüklüğünde.
											Kenarında büyük bir tırtık var.
											Tyrannosaurus rex yerdeyken işte böyle görünüyor.
											Ve buda bir Tyrannosaurus rex bulmanın nasıl olduğu,
											birkaç yıl önce bir tane bulacak kadar şanslıydım.
									","
											Also, Sie wandern durch die Gegend
											und – das ist nachdem Sie sie ausgegraben haben, dann sehen sie so aus.
											Sie wandern herum, dann sehen sie etwas wie dies hier.
											Nun, das ist etwas, was ich gefunden habe, also sehen Sie genau hin.
											Sie haben hier Bentonit-Ton,
											welcher irgendwie anschwillt und größer wird.
											Und da sticht irgendwas heraus. Sie sehen sich das an,
											und Sie sehen es sich genau an, und Sie sagen,
											""Das ist interessant. Was sind das alles für Teile?""
											Naja, wenn Sie genau hinsehen, dann können Sie
											an der Form erkennen, dies sind Teile eines Schädels.
											Und wenn Sie sich das ansehen,
											sagen Sie, ""Das ist ein Zahn.""
											Es ist ein großer Zahn.""
											Er ist ungefähr so groß wie eine Banane.
											Es hat eine große Verzahnung am Rand.
											So sieht ein Tyrannosaurus Rex im Boden aus.
											Und so ist es, wenn man einen Tyrannosaurus Rex findet,
											was ich das Glück hatte, vor ein paar Jahren zu tun.
									","
											Así que caminas alrededor
											y (esto es tras desenterrarlos) son así.
											Vas caminando, y ves also así.
											Esto es algo que yo encontré, mírenlo más de cerca.
											Es arcilla bentonita,
											que suele hincharse y expandirse.
											Y hay algo asomando, lo miras,
											y lo miras más de cerca, y dices:
											""Vaya, esto es algo interesante, ¿qué son todas esas piezas?""
											Y si lo miras aún más de cerca, en realidad puedes reconocer
											por la forma, que son fragmentos craneales.
											Y luego, cuando miras esto,
											dices: ""Esto es un diente.
											Es un diente grande"".
											Tiene el tamaño de una banana.
											Tiene un gran borde dentado.
											Así es como se ve un Tiranosaurio rex en el suelo.
											Así es como se encuentra un Tiranosaurio rex,
											y yo tuve la suerte de hacerlo hace unos años.
									","
											Portanto, caminhamos
											— isto é depois de os desenterrar,
têm este aspeto.
											Caminhamos, vemos uma coisa assim.
											Isto é uma coisa que eu encontrei,
por isso observem com atenção.
											Temos esta argila bentonite
											que incha e se dilata.
											E há uma coisa a espreitar.
											Observamos de perto e pensamos:
											""Isto é interessante. Que serão
todos estes pedaços?""
											Se olharmos com atenção,
reconhecemos,
											pela forma, que são
fragmentos de um crânio.
											Quando olhamos para isto, pensamos:
											""Isto é um dente, é um dente enorme"".
											Tem o tamanho de uma banana.
											Tem uma serrilha enorme numa face.
											Este é o aspeto
do ""Tyrannosaurus rex"" no terreno.
											E isto é o que acontece quando
encontramos um ""Tyrannosaurus rex""
											como eu tive a sorte de encontrar
há uns anos.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Et maintenant, voila à quoi ressemble un Tyrannosaure dans mon salon.
											Pas le même, en fait. C'est un moulage que j'avais acheté.
											Et puis, après avoir acheté ce moulage, j'ai trouvé le mien,
											et je n'ai pas de place pour deux.
											Vous voyez.
											La chose qui est merveilleuse selon moi quand on trouve des dinosaures
											est que c'est en même temps une chose intellectuelle,
											car vous essayez de reconstruire l'environnement
											d'il y a plusieurs millions d'années.
											C'est quelque chose qui peut concerner toutes sortes de sciences
											de manière imprévue.
											L'étude des dinosaures a permis de réaliser
											qu'il y a un problème avec les impacts d'astéroïdes,
											par exemple.
											L'étude des dinosaures pourrait, littéralement,
											un jour sauver la planète.
									","
											Now, this is what Tyrannosaurus rex looks like in my living room.
											Not the same one, actually. This is a cast, which I had bought,
											and then, after buying the cast, I found my own,
											and I don't have room for two.
											You know.
											So, the thing that's wonderful for me about finding dinosaurs
											is that it is both an intellectual thing,
											because you're trying to reconstruct the environment
											of millions of years ago.
											It's something that can inform all sorts of science
											in unexpected ways.
											The study of dinosaurs led to the realization
											that there's a problem with asteroid impact,
											for example.
											The study of dinosaurs may, literally,
											one day save the planet.
									","
											Buda Tyrannosaurus rex'in salonumda nasıl durduğu.
											Bu aynısı değil aslında. Bu satın aldığım bir kalıp.
											Ve kalıbı aldıktan sonra kendiminkini buldum,
											ama iki tanesi için yerim yoktu.
											Bilirsiniz.
											Dinazorları bulmakla ilgili harika olan şey
											bunun zekice bir iş olması,
											milyonlarca yıl öncesine ait doğayı
											rekonstrükte etmeye çalışıyorsunuz.
											Tüm bilim dallarını en beklenmedik şekillerde
											etkileyebilecek birşey.
											Örneğin, dinazorlarla ilgili çalışmalar,
											astroid çarpmasıyla ilgili bir sorun olduğunun da
											farkına varılmasını sağladı.
											Dinazorları çalışmak gerçek anlamda
											bir gün dünyayı kurtarabilir.
									","
											Nun, so sieht ein Tyrannosaurus Rex in meinem Wohnzimmer aus.
											Nicht wirklich derselbe. Dies ist ein Skelettabguss, den ich gekauft hatte
											und dann nachdem ich ihn gekauft hatte, fand ich meinen eigenen
											und ich habe keinen Platz für zwei.
											So ist das eben.
											Nun, was ich so großartig daran finde, Dinosaurier zu entdecken,
											ist, dass es sowohl eine intellektuelle Sache ist,
											weil Sie versuchen die Umwelt von
											vor einer Million Jahren zu rekonstruieren.
											Das ist etwas, das alle Arten der Wissenschaft
											in unerwarteter Weise bereichern kann.
											Das Studieren der Dinosaurier führte zu der Erkenntnis,
											dass es, zum Beispiel, ein Problem mit
											Asteroideneinschlägen gibt.
											Das Erforschen der Dinosaurier mag, wörtlich,
											eines Tages den Planeten retten.
									","
											Y así se ve el Tiranosaurio rex en mi salón.
											En realidad, no es el mismo. Este es un molde que había comprado.
											Y entonces, después de haberlo comprado, encontré el mío,
											y no tengo sitio para los dos.
											Ya ven.
											Para mí, lo que es maravilloso sobre encontrar dinosaurios
											es que es tanto una actividad intelectual,
											porque estás intentando reconstruir el entorno
											de hace millones de años,
											como algo que puede informar a cualquier ciencia
											en formas inesperadas.
											El estudio de los dinosaurios llevó a la comprensión
											del problema con el impacto de los asteroides,
											por ejemplo.
											El estudio de los dinosaurios puede, literalmente,
											que un día salve el planeta.
									","
											Este é o aspeto de um ""Tyrannosaurus rex""
na minha sala.
											Não é o mesmo, claro.
É um modelo que comprei.
											Depois de ter comprado o modelo,
encontrei o meu,
											e não tenho espaço para dois.
											(Risos)
											A coisa que acho maravilhosa
em encontrar dinossauros
											é que é uma coisa intelectual
											porque estamos a tentar reconstruir
o ambiente de há milhões de anos.
											É uma coisa que diz respeito
a todo o tipo de ciências
											de formas inesperadas.
											O estudo dos dinossauros
levou à compreensão
											de que há um problema
com o impacto de asteroides,
											por exemplo.
											O estudo dos dinossauros
pode, um dia, salvar o planeta.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											L'étude des anciens climats est très importante.
											En fait, le mésozoïque, quand les dinosaures vivaient,
											avait un taux de CO2 beaucoup plus élevé qu'aujourd'hui,
											avait des températures beaucoup plus élevées, et c'est l'une des preuves intéressantes
											des effets du CO2 sur le climat.
											Mais, en plus d'être intellectuellement
											et scientifiquement intéressant, c'est aussi très différent
											des autres choses que je fais parce que cela m'amène à me balader dans des endroits désolés.
											Voilà à quoi la plupart de la recherche de dinosaures ressemble en fait.
											Ceci est un de mes articles : ""Le pygostyle d'un théropode non-avien.""
											Ce n'est pas aussi passionnant que les pratiques sexuelles des dinosaures,
											et nous n'allons donc pas l'explorer plus en détail.
									","
											Study of the ancient climate is very important.
											In fact, the Mesozoic, when dinosaurs lived,
											had much higher CO2 than today,
											was much warmer than today, and is one of the interesting proof points
											for the effects of CO2 on climate.
											But, besides being intellectually
											and scientifically interesting, it's also very different
											than the other things I do, because you get to hike around in the badlands.
											This is actually what most dinosaur research looks like.
											This is one of my papers: ""A pygostyle from a non-avian theropod.""
											It's not as gripping as dinosaur sex,
											so we're not going to go into it further.
									","
											Geçmiş iklimleri çalışmak çok önemli.
											Aslında dinazorların yaşadığı Mesozoik
											çağdaki CO2 oranı bugünden çok daha yüksekti,
											ve hava çok daha sıcaktı, CO2'in iklim üzerindeki etkisi için önemli
											bir ipucu daha.
											Ama entellektüel ve bilimsel yönden
											ilginç olmasının yanında, bu yaptığım diğer şeylerden
											çok daha farklı da, çünkü kötü yerlerde yürüyüş yapmak zorunda kalıyorum.
											İşte bu çoğu dinazor arayıcısının nasıl göründüğüne bir örnek.
											Buda yayınlarımdan biri; ""Dünya-dışından olmayan bir Theropod'un kuyruk kemiği""
											Dinazor seksi kadar heyecanlı değil,
											bu yüzden bu konuda derinleşmeyeceğim.
									","
											Das Erforschen des Urzeitklimas ist sehr wichtig.
											Tatsächlich hatte das Mesozoikum, als die Dinosaurer lebten,
											weit mehr CO2 als heute,
											war deutlich wärmer als heute und ist einer der interessanten Beweispunkte
											für den Effekt von CO2 auf das Klima.
											Obwohl es intellektuell und wissenschaftlich
											interessant ist, ist es auch ganz anders als was ich sonst mache,
											weil man die Gelegenheit hat, im Ödland herumzuwandern.
											So schaut die Dinosaurierforschung meistens wirklich aus.
											Das ist eine meiner Abhandlungen: Ein Steißbeinkochen eines nicht vogelartigen Echsenschwanzsauriers.""
											Es ist nicht so faszinierend wie Dinosaurier-Sex,
											also werden wir uns das nicht näher ansehen.
									","
											El estudio del clima primitivo es muy importante.
											De hecho, en el Mesozoico, cuando vivían los dinosaurios,
											había mucho más CO2 que hoy,
											hacía mucho más calor que hoy, y es uno de los puntos interesantes
											que prueban los efectos del CO2 en el clima.
											Pero además de ser interesante intelectual
											y científicamente, es algo muy diferente
											de las otras cosas que hago porque hace que camine por tierras baldías.
											Así es como son en realidad la mayoría de las investigaciones sobre dinosaurios.
											Este es uno de mis artículos: ""Un pigóstilo de un terópodo no aviar.""
											No es tan apasionante como el sexo de los dinosaurios,
											así que no entraré en más detalles.
									","
											O estudo do antigo clima
é muito importante.
											O Mesozoico, quando havia dinossauros,
											tinha um CO2 muito mais alto do que hoje,
											era muito mais quente do que hoje
											e é uma das provas interessantes
dos efeitos do CO2 sobre o clima.
											Mas, para além de ser interessante
intelectual e cientificamente,
											também é muito diferente
das outras coisas que faço,
											porque passeamos em terras áridas.
											Isto é o aspeto da maior parte
da pesquisa de dinossauros.
											É um dos meus artigos:
""Um pigóstilo de um terópode não ave"".
											Não é tão cativante
como o sexo dos dinossauros""
											por isso não vamos falar mais disto.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Je suis également passionné par la photographie.
											Je voyage à travers le monde entier en prenant des photos —
											certaines sont bonnes, la plupart ne le sont pas.
											De nos jours, les équipements sont peu chers. Malheureusement cela veut dire
											que vous devez passer plus de temps à les trier.
											Voici une photo que j'ai prise dans les iles Malouines
											de manchots royaux sur la plage.
											Voici une photo d'orques que j'ai prise en Alaska, il y a de cela quelques années.
											J'étais monté photographier des orques,
											et cela faisait une semaine que nous cherchions
											et nous n'avions pas vu la moindre satanée orque.
											Et le dernier jour, le soleil sort,
											les orques viennent, elles sont juste à côté du bateau. C'est fantastique.
											Et je prends beaucoup de photos comme ça.
											Puis, un peu plus tard,
											je commence à prendre des photos comme ça.
											Pour un public humain j'ai besoin d'expliquer que
											si le magasine Penthouse avait une édition ""mammifères marins"",
											ceci serait la double page centrale.
											C'est vrai.
											Il y avait de plus en plus d'activité près du bateau,
											et tout d'un coup quelqu'un crie,
											""Qu'est-ce que c'est que ça, dans l'eau ?""
											J'ai dit, ""Hé bien, je crois que c'est ce que l'on appelle un Sauvez Willy.""
									","
											Now, I'm also really big on photography.
											I travel all over the world taking pictures —
											some of them good, most of them not.
											These days, bits are cheap. Unfortunately, that means
											you've got to spend more time sorting through them.
											Here's a picture I took in the Falkland Islands
											of king penguins on a beach.
											Here's a picture I took in Alaska, a few years ago, of Orcas.
											I'd gone up to photograph Orcas,
											and we had looked for a week,
											and we hadn't seen a damn Orca.
											And the last day, the sun comes out,
											the Orcas come, they're right by the boat. It's fantastic.
											And I get lots of pictures like this.
											Then, a little bit later,
											I start getting some pictures like this.
											Now, to a human audience, I need to explain that
											if Penthouse magazine had a marine mammal edition,
											this would be the centerfold.
											It's true.
											So, there's more and more activity near the boat,
											and all of a sudden somebody shouts,
											""What's that in the water?""
											I said, ""Well, I think that's what you call a free willy.""
									","
											Şu aralar fotoğrafçılıkta bayağı iyiyim.
											Tüm dünyayı fotoğraf çekerek dolaşıyorum—
											bazıları iyi, çoğunluğu değil.
											Bu aralar bitler ucuzladı. Bu da maalesef onları düzenlemek
											için çok fazla zaman harcamanız anlamına geliyor.
											Bu Falkland Adalarında çektiğim
											kıyıdaki kral penguenlerinin fotoğrafı.
											Birkaç yıl önce Alaska'da çektiğim Orka fotoğrafı.
											Orkaları fotoğraflamak için gitmiştim
											ve bir hafta boyunca arandık
											ve tek bir lanet olası orka yoktu.
											Ve en son gün güneş doğarken
											Orkalar tam teknenin kenarına geldiler. Muhteşemdi.
											Buna benzer pek çok fotoğraf çektim.
											Biraz daha sonra,
											buna benzer fotoğraflar çekmeye başladım.
											Şimdi; insan izleyicilere bunu açıklamam gerekiyor
											eğer Pentouse magazini, deniz memelileri özel sayısı
											yapıyor olsaydı, bu orta sayfaydı.
											Bu doğru.
											Yani teknenin kenarındaki aktivite giderek arttı,
											ve aniden birisi bağırdı,
											""Sudaki bu şeyde ne??""
											Bende ""işte buna Özgür Willy diyebilirsin"" diye yanıtladım.
									","
											Nun, ich liebe auch die Fotografie sehr.
											Ich reise um die ganze Welt und mache Bilder –
											davon sind einige gut, die meisten eher nicht.
											Heutzutage sind Bits billig. Leider bedeutet das,
											dass man mehr Zeit damit verbringt, sie auszusortieren.
											Hier ist ein Bild, das ich auf den Falkland-Inseln
											von Königspinguinen am Strand gemacht habe.
											Hier ist ein Bild, das ich vor ein paar Jahren in Alaska von Orcas gemacht habe.
											Ich war dorthingefahren, um Orcas zu fotografieren,
											und wir hatten seit einer Woche gesucht
											und hatten nicht einen verdammten Orca gesehen.
											Und am letzten Tag kommt die Sonne raus,
											die Orcas kommen, sie kommen direkt zum Boot. Es ist fantastisch.
											Und ich mache eine Menge Bilder wie dieses hier.
											Dann, ein bisschen später,
											fange ich an Bilder wie dieses zu machen.
											Für ein menschliches Publikum muss ich es erklären:
											Hätte das Penthouse-Magazin eine Sonderedition für Meeressäuger,
											wäre dies die Aufklappseite in der Mitte.
											Wirklich wahr.
											Also, es gibt mehr und mehr Aktivität neben dem Boot,
											und plötzlich ruft jemand,
											""Was ist das da im Wasser?""
											Ich sagte, ""Ich glaube, man nennt das 'Pillerman'.""
									","
											También me dedico bastante a la fotografía.
											Viajo alrededor del mundo tomando fotografías,
											algunas son buenas, la mayoría no.
											Hoy en día los bits son baratos. Por desgracia, eso significa
											que hay que pasar más tiempo buscando entre ellos.
											Esta es una fotografía que tomé en las Islas Malvinas
											de pingüinos reales en una playa.
											Esta la tomé en Alaska hace unos años,
											Fui a fotografiar orcas,
											llevábamos una semana buscando
											y no habíamos visto una condenada orca.
											Y el último día, salió el sol,
											y aparecieron las orcas, justo detrás del barco. Fue fantástico.
											Y tomé muchas fotografías como esta.
											Luego, algo más tarde,
											Empecé a tomar fotografías como esta.
											Ahora bien, para una audiencia humana necesito explicar que
											si la revista Penthouse tuviera una edición marina,
											este sería el póster de la página central.
											¡Es verdad!
											Así que comenzó a haber más y más actividad cerca del barco,
											y de repente alguien grita:
											""¿Qué es eso en el agua?""
											Y dije: ""Bueno, creo que eso es lo que se llama un ""Willy libre"".
									","
											Eu sou um maníaco da fotografia,
											viajo por todo o mundo
a tirar fotografias
											— algumas são boas,
mas a maioria nem por isso.
											Hoje os ""bits"" são baratos.
											Infelizmente, isso significa que gastamos
mais tempo a produzi-las.
											Esta é uma foto que tirei
nas Ilhas Falkland
											de pinguins-reis numa praia.
											Esta é uma foto que tirei no Alasca,
há uns anos, de orcas.
											Fui lá para fotografar orcas
											e tivemos que as procurar
durante uma semana.
											Não encontrávamos nenhuma orca.
											No último dia, o sol aparece,
											chegam as orcas, estavam 
mesmo ao pé do barco, foi fantástico.
											Tiro muitas fotografias como esta.
											Então, um pouco depois,
											começo a tirar umas fotos como esta.
											Para uma audiência humana,
tenho que explicar isto.
											Se a revista Penthouse tivesse
uma edição de mamíferos marinhos,
											isto seria uma página central dupla.
											A sério.
											Cada vez há mais atividade
em volta do barco
											e, de repente, alguém grita:
											""O que é que está dentro da água?""
											E eu: ""Acho que é aquilo
a que chamamos ""Libertem o Willy"".
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkahalar
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Il y a une panoplie de choses que vous pouvez apprendre en regardant des baleines s'accoupler.
									","
											There's a variety of things you can learn from watching whales have sex.
									","
											Balinaların seks yapmasını izlerken çok şey öğrenebilirsiniz.
									","
											Es gibt eine Menge Dinge, die man lernen kann, wenn man Wale beim Sex beobachtet.
									","
											Hay una gran variedad de cosas que puedes aprender viendo a las ballenas aparearse.
									","
											Aprendemos muitas coisas
quando observamos baleias a fazer sexo.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
											La première chose que vous apprenez
											est l'important cruciale des mains.
											Elles n'en ont pas.
									","
											(Laughter)
											The first thing you learn
											is the overwhelming importance of hands.
											They don't have them.
									","
											kahkaha
											Öğrendiğiniz ilk şey
											ellerin karşı koyulamaz önemi.
											Onlarda yok.
									","
											(Gelächter)
											Das erste, was Sie lernen,
											ist die überwältigende Bedeutung von Händen.
											Sie haben keine.
									","
											(Risas)
											Lo primero que aprendes
											es la importancia aplastante de las manos.
											Ellas no tienen.
									","
											(Risos)
											A primeira coisa que aprendemos
											é a importância esmagadora das mãos.
											Elas não têm mãos.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkaha
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Je pense que Paul Simon est dans le public,
											et il a —
											il ne le réalise peut-être pas, mais il a écrit une chanson sur l'accouplement des baleines:
											""Slip-slidin' away.""
											Voila à peut près à quoi ça ressemble.
											L'autre chose intéressante que j'ai apprise sur l'accouplement des baleines :
											elles recroquevillent aussi leurs doigts de pied.
									","
											I think Paul Simon is in the audience,
											and he has —
											he may not realize it, but he wrote a song all about whale sex,
											""Slip-Slidin' Away.""
											That's kind of what it's like.
											The other interesting thing that I learned about whale sex:
											they curl their toes too.
									","
											Sanıyorum Paul Simon izleyiciler arasında,
											ve onun—
											o farkında değildir ama balina seksi ile ilgili bir şarkısı var;
											""Slip-slidi'away"" (kayıp-kayarak-uzaklaşmak)
											İşte bu tarzda bir şeydi.
											Balina seksi hakkında öğrendiğim diğer bir şeyde
											onlar da ayak parmaklarını kıvırıyor.
									","
											Ich glaube Paul Simon ist im Publikum,
											und er hat –
											er weiß es vielleicht nicht, aber er hat einen Song über Wal-Sex geschrieben,
											""Slip-Slidin' Away"" [Wegrutschen]
											So ist das ungefähr.
											Die andere interessante Sache, die ich über Wal-Sex gelernt habe:
											Auch sie krümmen ihre Zehen.
									","
											Creo que Paul Simon está entre el público,
											y él ha...
											es posible que no se haya dado cuenta, pero escribió una canción sobre el sexo de las ballenas:
											""Slip-slidin' away"" (Deslizándose y escabuyéndose)
											Así es más o menos como es.
											La otra cosa interesante que aprendí sobre el sexo de las ballenas es
											que también curvan los dedos de los pies.
									","
											Penso que Paul Simon
está no meio do público
											ele pode não se aperceber, mas escreveu
uma canção sobre o sexo das baleias.
											""Slip-Slidin' Away.""
											É mais ou menos assim.
											A outra coisa interessante
que aprendemos com o sexo das baleias
											é que também encaracolam os dedos dos pés.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkaha
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
