en,de,tr,title,speaker,duration,tags
"
											RL: So I think two things.
											One is, you said weaken encryption. I didn't.
											And the other one is that
											the NSA has both of those missions,
											and we are heavily biased towards defense,
											and, actually, the vulnerabilities that we find
											in the overwhelming majority of cases,
											we disclose to the people who are responsible
											for manufacturing or developing those products.
											We have a great track record of that,
											and we're actually working on a proposal right now
											to be transparent and to
publish transparency reports
											in the same way that the Internet companies
											are being allowed to publish
transparency reports for them.
											We want to be more transparent about that.
											So again, we eat our own dog food.
											We use the standards, we use the products
											that we recommend,
											and so it's in our interest
											to keep our communications protected
											in the same way that other people's need to be.
									","
											Erstens haben Sie ""Verschlüsselung 
schwächen"" gesagt, nicht ich.
											Und das andere ist,
											dass die NSA beide Aufgaben hat,
											aber unsere Hauptaktivität
die Verteidigung ist.
											Die Sicherheitslücken,
											die wir in der überwiegenden 
Mehrheit der Fälle finden,
											teilen wir den Leuten mit,
											die verantwortlich für 
die Entwicklung der Produkte sind.
											Da gibt es viele tolle Erfolge.
											Wir arbeiten sogar gerade 
an einem Vorschlag
											zur Transparenz und zur Veröffentlichung 
von Transparenzberichten
											genauso wie die Internetfirmen
											selbst Transparenzberichte 
veröffentlichen können.
											Wir wollen da transparenter sein.
											Wir bewegen uns im selben Netz,
											wir verwenden die Standards, 
wir nutzen die Produkte,
											die wir empfehlen.
											Deswegen ist es in unserem Interesse,
											unsere Kommunikation zu schützen,
											genauso wie die Kommunikation 
anderer Leute.
									","
											RL: İki durum var burada.
											Birincisi zayıflatılmış şifreleme dediniz.
Yok öyle bir şey.
											Diğeri ise,
											UGA'nın iki amacı var,
											savunma konusunda oldukça önyargılıyız,
											vakaların büyük bir çoğunluğunda
											bulduğumuz güvenlik açıklarını
											o ürünleri üretmek ve geliştirmekle
											sorumlu kişilere tebliğ ederiz.
											bu konuda harika bir geçmiş
											performansımız var ve aslında şuanda
											şeffaf olma ve şeffaflık raporu yayınlama
üzerine bir planımız var,
											aynı şekilde internet şirketlerine de
											şeffaflık raporları yayınlamaları için
izin verilecek.
											Bu konuda daha fazla şeffaf olmak
istiyoruz
											Ve yine, biz kendi kendimize yetiyoruz.
											Standartları ve ürünleri kullanıyoruz,
											tavsiyelerde bulunuyoruz,
											yani iletişimin güvenliğini korumak
											bizim için oldukça önemli,
											tıpkı diğer insanlar için olduğu gibi.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Edward Snowden,
											when, after his talk, was wandering the halls here
											in the bot,
											and I heard him say to a couple of people,
											they asked him about what he thought
											of the NSA overall,
											and he was very complimentary about the people
											who work with you,
											said that it's a really
											impassioned group of employees
											who are seeking to do the right thing,
											and that the problems have come from
											just some badly conceived policies.
											He came over certainly very reasonably and calmly.
											He didn't come over like a crazy man.
											Would you accept that at least,
											even if you disagree with how he did it,
											that he has opened a debate that matters?
									","
											CA: Edward Snowden fuhr
											nach seiner Rede in den Räumen hier
											mit dem Roboter herum,
											und ich hörte, 
wie er mit einigen Leuten sprach.
											Sie fragten, was er
											im Allgemeinen von der NSA halte,
											und er sprach sehr lobend über die Leute,
											die mit Ihnen arbeiten.
											Sie seien eine wirklich
											inspirierte Gruppe von Angestellten,
											die das Richtige tun wollen.
											Die Probleme kämen
											durch einige schlecht 
durchdachte Richtlinien.
											Er kam sehr vernünftig und ruhig rüber,
											nicht wie ein Verrückter.
											Würden Sie akzeptieren —
											auch wenn Sie nicht gutheißen, 
wie er es getan hat —
									","
											CA: Edward Snowden,
											konuşmasının ardından, aşağıdaki holde
											volta atarken,
											bir takım insanlarla konuştuğunu duydum,
											insanlara ona UGA'nın geneli

											hakkında ne düşündüğünü sordu,
											sizinle çalışan insanlara karşı oldukça
											iltifat doluydu,
											ve gerçekten işini doğru yapmak isteyen
											tutkulu bir çalışan grubunun
											olduğunu söyledi.,
											sorunların kötü tasarlanmış politikalardan
											kaynaklandığını söyledi.
											Kesinlikle makul ve sakin geldi bana.
											Kaçık bir adammış gibi gözükmedi.
											En azından,
											yaptıklarını tasvip etmeseniz bile,
											önemli bir tartışma başlattığını kabul
eder misiniz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: So I think that the discussion
											is an important one to have.
											I do not like the way that he did it.
											I think there were a number of other ways
											that he could have done that
											that would have not endangered our people
											and the people of other nations
											through losing visibility
											into what our adversaries are doing.
											But I do think it's an important conversation.
									","
											dass er wenigstens eine 
wichtige Debatte angestoßen hat?
											RL: Ich denke, dass es wichtig ist,
											diese Diskussion zu führen.
											Ich finde nicht gut, wie er es getan hat.
											Es gab verschiedene andere Wege,
											die er hätte nehmen können,
											und die unsere Leute 
und die Menschen anderer Länder
											nicht gefährdet hätten,
											weil wir die Aktivitäten
											unserer Gegenspieler 
nicht mehr beobachten können.
									","
											RL: Sanırım bu elimizdeki
											en önemli tartışmalardan biri.
											Bu şekilde yapmış olması hoşuma gitmedi.
											Bunu yapabileceği
											pek çok başka yol vardı;
											halkımızı ve diğer ulusların insanlarını,
											-düşmanlarımızın yaptıklarının
											izini kaybettirerek-
											tehlikeye atmamalıydı.
											Ancak, önemli bir tartışma oldu bu
bizim için.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: It's been reported that there's
											almost a difference of opinion
											with you and your colleagues
											over any scenario in which
											he might be offered an amnesty deal.
											I think your boss, General Keith Alexander,
											has said that that would be a terrible example
											for others;
											you can't negotiate with someone
											who's broken the law in that way.
											But you've been quoted as saying that,
											if Snowden could prove that he was surrendering
											all undisclosed documents,
											that a deal maybe should be considered.
											Do you still think that?
									","
											Aber ich glaube, 
dass die Debatte wichtig ist.
											CA: Laut Berichten gibt es so etwas wie
											einen Meinungsunterschied
											zwischen Ihnen und Ihren Kollegen
											über ein Szenario,
											in dem er eine Begnadigung 
erhalten könnte.
											Ich glaube, Ihr Vorgesetzter 
General Keith Alexander sagte,
											dass das ein schreckliches Vorbild
											für andere wäre;
											mit jemandem, der das Gesetz 
so gebrochen hat,
											könne man nicht verhandeln.
											Aber Sie werden so zitiert,
											dass Snowden, wenn er nachweislich
											alle unveröffentlichten Dokumente 
aushändigen würde,
											eine Abmachung vielleicht 
in Betracht gezogen werden sollte.
											Denken Sie das noch immer?
									","
											CA: Siz ve meslektaşlarınız
											arasında, olası bir af anlaşması
											üzerine, ciddi bir görüş
											ayrılığı içinde olduğunuz
											bildirildi.
											Sanırım, yetkiliniz
General Keith Alexander,
											böyle bir affın diğerleri için kötü bir
											örnek olacağını söyledi:
											dolayısıyla, yasaları çiğneyen
											biriyle bir uzlaşma
yapamayabilirsiniz.
											Şöyle bir şey demiştiniz,
											Eğer Snowden ifşa etmediği diğer belgeleri
											teslim ettiğini kanıtlayabilirse,
											bir anlaşma düşünebiliriz.
											Hala böyle mi düşünüyorsunuz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Yeah, so actually,
											this is my favorite thing about
that ""60 Minutes"" interview
											was all the misquotes that came from that.
											What I actually said, in 
response to a question about,
											would you entertain any discussions
											of mitigating action against Snowden,
											I said, yeah, it's worth a conversation.
											This is something that the attorney general
											of the United States and the president also
											actually have both talked about this,
											and I defer to the attorney general,
											because this is his lane.
											But there is a strong tradition
											in American jurisprudence
											of having discussions with people
											who have been charged with crimes in order to,
											if it benefits the government,
											to get something out of that,
											that there's always room for that kind of discussion.
											So I'm not presupposing any outcome,
											but there is always room for discussion.
									","
											RL: Das ist wirklich
											mein Lieblingsteil aus dem 
""60 Minutes""-Interview,
											wo all die falschen Zitate herstammen.
											In Wirklichkeit habe ich 
auf die Frage geantwortet,
											ob wir eine Diskussion bezüglich
											strafmildernder Umstände 
für Snowden in Betracht ziehen.
											Ich sagte: Ja, man kann darüber reden.
											Darüber haben sowohl 
der Justizminister der USA
											als auch der Präsident
											tatsächlich bereits gesprochen.
											Dafür ist aber
											der Justizminister zuständig.
											Aber es gibt eine lange Tradition
											in der amerikanischen Rechtssprechung,
											Verhandlungen mit Leuten zu führen,
											die wegen Verbrechen angeklagt wurden,
											wenn die Regierung davon profitiert,
											wenn sie etwas davon hat.
											Es gab immer einen Platz 
für solche Diskussionen.
											Ich nehme kein Ergebnis vorweg,
											aber es gibt immer Raum für Gespräche.
									","
											RL: Evet, işin aslı
											bu 60 dakikalık şöyleşide en çok hoşuma
giden şeyler
											yanlış alıntılamalar oldu.
											Söylediğim şey, bu soruya 
cevap olarak,
											Snowden'a karşı herhangi bir
											hafifletici eylem ile ilgili tartışmaların
gülünç olduğudur.
											Konuşmaya değer olduğunu söyledim.
											Bu Birleşik Devletler
Başsavcısının
											ve Başkan'ın her ikisinin de
											konuştuğu bir konu,
											ben bunu Başsavcı'ya

											bırakıyorum, çünkü bu onun alanı
											Amerikan hukuk sisteminde
											suçlanan kişilerle,
											eğer bu Amerikan hükümetinin yarar
											sağlıyor ise, bundan bir şey çıkarmak
											ve anlaşmaya gitmek gibi
											güçlü bir gelenek vardır.
											Her zaman bu tür tartışmaların
içinde bulunuruz.
											Dolayısıyla, herhangi bir sonuç

											çıkarmaya çalışmıyorum ama bu tür
tartışmalar hep olabilir.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: To a lay person it seems like
											he has certain things to offer the U.S.,
											the government, you, others,
											in terms of putting things right
											and helping figure out a smarter policy,
											a smarter way forward for the future.
											Do you see, has that kind of possibility
											been entertained at all?
											RL: So that's out of my lane.
											That's not an NSA thing.
											That would be a Department of Justice
											sort of discussion.
											I'll defer to them.
									","
											CA: Auf einen Laien wirkt es,
											als könnte er bestimmte Dinge anbieten,
											den USA, der Regierung, Ihnen, anderen,
											um Dinge richtigzustellen
											und bei der Entwicklung 
einer besseren Strategie helfen,
											einem klügeren Weg in die Zukunft.
											Haben Sie diese Möglichkeit
											bislang überhaupt in Betracht gezogen?
											RL: Das ist außerhalb meiner Befugnis,
											das ist keine Sache der NSA.
											Das wäre eine Diskussion
											für das Justizministerium.
									","
											CA: Görünen o ki,
											bu sıradan adamın, ABD'ye,
											hükümete, size ve diğerlerine
											işleri yoluna koymak
											ve daha akıllıca politikalar dizayn etmek
											için bir teklifi var.
											Bu tarz şeylerin olabilirliğini
											nasıl değerlendiriyorsunuz?
											RL: Bu benim işim değil.
											UGA'nın işi de değil.
											Bu tür tartışmalara adalet bakanlığı
											bakıyor.
											Dolayısıyla, onlara paslıyorum bu konuyu.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Rick, when Ed Snowden ended his talk,
											I offered him the chance to
share an idea worth spreading.
											What would be your idea worth spreading
											for this group?
									","
											Ich verweise auf sie.
											CA: Rick, als Ed Snowden 
seinen Vortrag beendet hatte,
											bot ich ihm an eine Idee vorzustellen, 
die er gern verbreiten möchte.
											Was wäre Ihre Idee
									","
											CA: Rick, Snowden konuşmasını bitirtiğinde
											Ona değerli bir şeyler, bilinmeye değer
şeyler söylemesi için bir şans verdim.
											Senin salondaki misafirlerimize
											söyleyeceğin şey ne olurdu?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: So I think, learn the facts.
											This is a really important conversation,
											and it impacts, it's not just NSA,
											it's not just the government,
											it's you, it's the Internet companies.
											The issue of privacy and personal data
											is much bigger than just the government,
											and so learn the facts.
											Don't rely on headlines,
											don't rely on sound bites,
											don't rely on one-sided conversations.
											So that's the idea, I think, worth spreading.
											We have a sign, a badge tab,
											we wear badges at work with lanyards,
											and if I could make a plug,
											my badge lanyard at work says, ""Dallas Cowboys.""
											Go Dallas.
											I've just alienated half the audience, I know.
											So the lanyard that our people
											who work in the organization
											that does our crypto-analytic work
											have a tab that says, ""Look at the data.""
											So that's the idea worth spreading.
											Look at the data.
									","
											für diese Gruppe?
											RL: Studieren Sie die Fakten.
											Das ist eine wirklich wichtige Debatte,
											und es dreht sich nicht nur um die NSA
											oder die Regierung,
											es geht um Sie und um die Internetfirmen.
											Die Problematik der Privatsphäre 
und persönlichen Daten
											ist wesentlich größer als eine Regierung,
											also studieren Sie die Fakten.
											Vertrauen Sie nicht auf Schlagzeilen
											oder markante Sätze
											und auch nicht auf einseitige Debatten.
											Ich denke, das ist die Idee, 
die ich gerne verbreiten möchte.
											Wir haben ein Zeichen, ein Namensschild.
											Wir tragen bei der Arbeit 
Ausweise an Schlüsselbändern
											und wenn ich das kurz erwähnen darf,
											auf meinem Schlüsselband
steht ""Dallas Cowboys"".
											""Go Dallas!""
											Ich habe jetzt wohl 
das halbe Publikum verprellt.
											Das Schlüsselband unserer Leute,
											die in dem Bereich
											unserer Krypto-Analyse arbeiten,
											hat den Anhänger: 
""Seht euch die Daten an"".
											Das ist die Idee, 
die ich verbreiten möchte.
											Schauen Sie sich die Daten an.
									","
											RL: Sanırım, gerçekleri öğrenmek olurdu.
											Bu gerçekten önemli bir söyleşiydi,
											ve bu yalnızca UGA'yı ya da
											hükümeti etkilemiyor.
											Sizi ve internet sağlayıcılarını da
etkiliyor.
											Gizlilik ve kişisel bilgi konusu
											hükümetlerin de üzerinde bir konu
											dolayısıyla gerçekleri öğrenin.
											Manşetlere güvenmeyin,
											kısa açıklamalara güvenmeyin,
											tek açıdan bakan yaklaşımlara güvenmeyin,
											Sanırım bu anlatmaya değer bir fikir,
											Bir işaretimiz var, kimlik kartı gibi,
											çalışırken bir kimlik kartı takıyoruz,

											ve eğer bir fiş yazabilseydim
											benim kimlik kartımda ""Dallas Cowboys""
yazardı,
											Yürü be Dallas.
											Dinleyicilerin yarısı buz kesti, biliyorum
											Örgüt içinde çalışan ve kripto-analitik
											çalışmaları yapan çalışanlarımız
											kartında, ""Veriye bak"" yazan
											bir kısım var.
											Bence bu fikir de oldukça önemli
											Veriye bak.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Rick, it took a certain amount of courage,
											I think, actually, to come and speak openly
											to this group.
											It's not something the NSA
has done a lot of in the past,
											and plus the technology has been challenging.
											We truly appreciate you doing that
											and sharing in this very important conversation.
											Thank you so much.
									","
											CA: Rick, es hat gewissen Mut gekostet,
											hier aufzutreten und so offen
											zu dieser Gruppe zu sprechen.
											Das hat die NSA in der Vergangenheit
nicht oft getan,
											außerdem war die Technik 
eine Herausforderung.
											Wir freuen uns wirklich, 
dass Sie mit uns gesprochen haben
											und an dieser wirklich wichtigen 
Debatte teilgenommen haben.
											Vielen Dank.
									","
											CA: Rick, buraya gelip
											açık açık konuşmak
											gerçekten cesaret ister.
											Ve bu UGA'nın geçmişte pek
yaptığı bir şey de değil,
											ve teknolojide zorlayıcı bir hal aldı.
											Buraya gelip bu önemli söyleşiye
											katkı sağladığın için sana minnettarım.
											Çok teşekkür ederim.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Thanks, Chris.
									","
											RL: Danke, Chris.
									","
											RL: Teşekkürler, Chrish.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış)
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
