en,es,fr,de,tr,title,speaker,duration,tags
"
											So what you're now going to see is how we actually did it.
											It's actually five separate sets shot at five different times
											with two different boys.
											The one on the left is where the shot ends,
											and the shot on the right is where it takes over,
											and now we switch boys, so it went from Asa Butterfield,
											who's the star of the show, to his stand-in. (Music)
											I wouldn't say his stunt double. There's a crazy rig
											that we built for this. (Music)
											And so this is, and now this is set number three
											we're into, and then we're going to go into, basically
											the very last moment of the shot is actually
											the steadycam shot. Everything else was shot on cranes
											and various things like that, and it literally was done
											over five different sets, two different boys, different times,
											and it all had to feel like it was all one shot, and what was
											sort of great for me was it was probably
											the best-reviewed shot I've ever worked on,
											and, you know, I was kind of proud of it when I was done,
											which is, you should never really be proud of stuff, I guess.
									","
											Lo que ahora van a ver es cómo lo hicimos realmente.
											En realidad son cinco sets diferentes filmados en cinco
											momentos diferentes, con dos niños diferentes.
											El de la izquierda es donde termina la toma,
											el de la derecha donde se hace el relevo
											y ahora cambiamos a los niños, pasamos de Asa Butterfield,
											estrella de la película, a su doble. (Música)
											No el doble de riesgo. Vemos una torre enorme
											que construimos para la toma. (Música)
											Esto es así, y ahora estamos en el tercer set
											y luego vamos hacia, en realidad
											el último momento de la escena es realmente
											una toma con una cámara fija. Todo lo demás se filmó
											con grúas o aparatos similares, y literalmente se hizo
											en cinco sets diferentes, con dos niños diferentes, en tiempos diferentes
											y todo debía de verse como una única toma, y me
											pareció genial que la toma fue, probablemente,
											la toma con las mejores críticas en la que trabajé
											y, ya saben, me sentía algo orgulloso luego de finalizarla
											pero uno nunca debe sentirse orgulloso, eso creo.
									","
											Ce que vous allez voir maintenant,
c'est la façon dont on s'y est pris.
											Il y a en réalité cinq plateaux différents,
filmés à cinq moments différents,
											avec deux garçons différents.
											A gauche,
c'est là où se termine le plan,
											et à droite, c'est celui qui prend le relais,
											et là nous changeons de garçon,
nous passons de Asa Butterfield,
											qui est la star du film, à sa doublure. 
(Musique)
											Ce n'est pas vraiment sa doublure
pour les cascades.
											Nous avons construit un décor incroyable
pour faire ça. (Musique)
											Et nous sommes maintenant
sur le plateau numéro 3,
											et nous passons ensuite
											aux derniers instants du plan,
qui sont en fait
											tournés avec un steadicam.
Tout le reste a été filmé avec des grues
											et des choses comme ça,
et ça a été fait littéralement
											sur 5 plateaux différents, deux garçons différents,
à des moments différents,
											et tout devait apparaître comme un seul plan,
											et ce qui est formidable,
c'est que ça a probablement été
											l'une des scènes les plus appréciées
sur lesquelles j'ai jamais travaillé,
											et j'en étais assez fier une fois terminée,
vous voyez,
											alors qu'en fait il ne faudrait jamais être fier
de ces choses-là, je crois.
									","
											Also, was Sie jetzt sehen ist, 
wie wir es tatsächlich gemacht haben.
											Es sind eigentlich fünf seperate Einstellungen, 
zu fünf verschiedenen Zeiten
											mit zwei verschiedenen Jungs.
											Die links ist die, wo die Aufnahme endet
											und die Aufnahme rechts ist, wo es weitergeht
											und jetzt wechseln wir den Jungen aus, es wechselte also von Asa Butterfield,
											der der Star des Films ist, zu seinem Double. (Musik)
											Ich würde es aber nicht Stunt-Double nennen. 
Da ist das verrückte Gerüst,
											das wir dafür gebaut haben. (Musik)
											Und das ist Set Nummer Drei,
											wo wir jetzt sind und jetzt gehen wir hinein. Eigentlich
											ist der allerletzte Moment der Aufnahme der tatsächliche
											""Steady-Cam-Shot"". Alles andere wurde an Kränen gefilmt
											und anderen solchen Sachen und es wurde wortwörtlich gedreht
											an fünf verschiedenen Sets, mit zwei verschiedenen Jungen, zu veschiedenen Zeiten.
											Und es musste sich alles so anfühlen, 
als wäre es eine einzige Aufnahme. Und was
											irgendwie toll für mich war, war, dass es wahrscheinlich
											die am Besten bewertete Aufnahme war, 
an der ich je gearbeiet habe
											und ich war irgendwie stolz darauf als wir fertig waren.
											Aber ich denke, 
man sollte nie wirklich stolz auf irgendwas sein.
									","
											Şimdi onu aslında
nasıl yaptığımızı göreceksiniz.
											Bu aslında iki farklı insanla
beş farklı kez çekilen
											beş farklı set.
											Soldaki sahnenin bittiği yer
											ve sağdaki çekim de devir aldığı yer
											ve şimdi insanları değiştiriyoruz, yani
şovun yıldızı olan
											Asa Butterfield'den, ona geçiyoruz.
(Müzik)
											Dublörü demek istemiyorum. Bunun için
											dehşet bir hilemiz var. (Müzik)
											İşte bu ve şimdi üçüncü setteyiz
											ve sonra, bu çekimin son anı
aslında sabit kamerayla
											çekildi. Diğer her şey
vinç ve bunun gibi çeşitli
											şeylerle çekildi ve
bu gerçekten beş farklı sette
											iki farklı insanla, farklı zamanlarda oldu
											ve tamamı tek bir
çekim gibi olması gerekiyordu
											ve benim için muhteşem olan şey de
											bunun muhtemelen en iyi eleştiriler alan
											çekimim olmasıydı ve bilirsiniz,
											bitirdiğimde gurur duymuştum, ki aslında,
											sanırım bazı şeylerden gurur duymamalıyız.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So I was kind of proud of it, and I went to a friend of mine,
											and said, ""You know, this is, you know, kind of
											the best-reviewed shot I've ever worked on.
											What do you think was the reason?""
									","
											Así que estaba algo orgulloso de la toma, y fui a ver a un amigo
											y le dije: «Sabes, esto es, ya sabes, esta
											es la toma con las mejores críticas en la haya trabajado.
											¿Cuál crees que fue la razón?»
									","
											J'en étais donc assez fier,
et je suis allé voir un ami,
											et j'ai dit, « Tu sais, c'est une des scènes
											les plus appréciées
sur laquelle j'ai jamais travaillé.
											Selon toi, quelle en est la raison ? »
									","
											Also, ich war irgendwie stolz darauf 
und ich ging zu einem Freund von mir
											und sagte: ""Weißt du, das ist irgendwie
											die am Besten bewertete Aufnahme, 
an der ich je gearbeitet habe.
											Was denkst du, ist der Grund?""
									","
											Ben gurur duymuştum
ve bir arkadaşıma gidip dedim ki,
											""Biliyorsun, yani, bu çalıştığım,
											en iyi eleştiriler alan çekimim.
											Sence nedeni ne?""
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											And he said, ""Because no one knows
											you had anything to do with it.""
									","
											Y él dijo: «Porque nadie sabe
											que tú estás involucrado».
									","
											Et il a répondu, « Parce que personne ne sait
											que c'est toi qui t'en es occupé. »
									","
											Und er sagte: ""Weil keiner weiß,
											dass du irgendwas damit zu tun hattest.""
									","
											Dedi ki, ""Çünkü seninle bir
											ilgisi olmadığını kimse bilmiyor.""
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So, all I can say is, thank you,
											and that's my presentation for you. (Applause)
									","
											Bueno, solo me queda decir, gracias,
											y esta es mi presentación. (Aplausos).
									","
											Tout ce que je peux dire, c'est merci,
											c'était mon exposé pour vous.
(Applaudissements)
									","
											Also, ich kann nur sagen, danke
											und das war meine Präsentation. (Applaus)
									","
											Yani, söyleyebileceğim şey, teşekkürler
											ve bu da benim sunumum. (Alkış)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkış)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
