pt,es,tr,fr,de,title,speaker,duration,tags
"
											Cada um dos meus filhos
tem dois mealheiros.
											50% de todo o dinheiro que ganham
ou que lhes dão,
											50% vai para as contas da casa,
											50% vai para as contas dos brinquedos.
											O que está nas contas dos brinquedos
podem gastar como quiserem.
											Os outros 50% vão para o banco.
											Eles acompanham-me. Todos os anos,
esse dinheiro vai para o corretor deles.
											Os meus dois filhos, de 9 e de 7 anos,
já têm um corretor na Bolsa.
											Estou a ensiná-los
a criarem o hábito de poupar.
											Fico doido quando os trintões dizem:
											""Talvez comece a contribuir agora
para a conta de Poupança-Reforma.""
											Bolas, perderam 25 anos.
											Podemos ensinar esses hábitos às crianças
											quando elas ainda nem sentem a dor.
									","
											Uno cultiva ese tipo de cosas. Cada uno de mis hijos tiene dos alcancías.
											El 50% de todo el dinero que ganan o les regalan,
											el 50% se destina para su cuenta de la casa,
											el 50% se destina para su cuenta de juguetes.
											Con lo que va a su cuenta de juguetes pueden comprar lo que quieran.
											El 50% de lo que va a la cuenta de la casa, cada 6 meses, va al banco.
											Van conmigo. Cada año todo el dinero del banco va a su agente.
											Tanto el de 9 años como el de 7 ya tienen un corredor de bolsa.
											Pero yo les estoy enseñando a forzar el hábito del ahorro.
											Me pone loco cuando escucho a los treintañeros decir
											""Quizá voy a comenzar a contribuir para mi retiro"".
											Joder, has perdido 25 años.
											Se les puede enseñar esos hábitos a los niñitos
											cuando ni siquiera han sentido el dolor todavía.
									","
											Bu tür şeyler öğretirsin. Çocuklarım ikisinin de iki kumbarası var.
											Kazandıkları ya da hediye aldıkları tüm paranın
											yüzde 50’si ev hesaplarına gider;
											diğer yüzde 50’si de oyuncak hesaplarına.
											Oyuncak hesaplarına giden parayı istedikleri her şey için harcayabilirler.
											Ev hesaplarına giden yüzde 50 her altı ayda bir bankaya gider.
											Hep birlikte gideriz. Her yıl bankadaki bütün para brokerlerine gider.
											Hem dokuz hem de yedi yaşındaki çocuğumun şimdiden bir borsa brokeri var.
											Ama onlara bu tasarruf alışkanlığı edinmeyi öğretiyorum.
											30 yaşındaki insanların “Galiba artık emeklilik tasarruf planı
											yapmaya başlamam lazım” demeleri beni delirtiyor.
											Kahretsin, 25 yıl kaçırdınız.
											Bu alışkanlıkları daha acısını bile hissetmeyecekleri
											bir zamanda çocuklara öğretebilirsin.
									","
											Vous alimentez ce genre de truc. Chacun de mes enfants a deux tirelires.
											50 pour cent de tout l'argent qu'ils gagnent ou qu'on leur donne,
											50 pour cent va dans leur compte maison,
											50 pour cent va dans leur compte jouet.
											Tout ce qui va dans leur compte jouet, ils peuvent le dépenser comme ils veulent.
											Les 50 pour cent qui vont dans leur compte maison sont envoyés tous les six mois à la banque.
											Ils viennent avec moi. Tous les ans, tout l'argent en banque va à leur courtier.
											Tous les deux, à neuf et sept ans, ont déjà leur courtier.
											Mais je leur enseigne à se forcer à économiser.
											Ca me rend fou les gens de trente ans qui disent,
											""Peut-être que je vais maintenant commencer à économiser pour mon plan-retraite.""
											Merde, vous avez raté 25 ans.
											Vous pouvez donner ces habitudes à de jeunes enfants
											quand ça ne les affecte pas encore.
									","
											Sie können dieses Verhalten züchten. Jedes meiner Kinder hat 2 Sparschweine.
											50 Prozent aller Gelder, die sie verdienen oder geschenkt bekommen,
											50 Prozent geht auf ihr Hauskonto.
											50 Prozent geht auf ihr Spielzeugkonto.
											Alles was sie auf ihrem Spielzeugkonto haben, dürfen sie ausgeben.
											Die 50% von ihrem Hauskonto werden alle 6 Monate auf ihr Bankkonto eingezahlt.
											Sie begleiten mich. Jedes Jahr geht das Geld auf der Bank zu ihrem Broker.
											Beide haben bereits einen Börsenmakler.
											Aber ich bringe ihnen bei, auch zu sparen.
											Es macht mich verrückt, wenn 30-jährige sagen:
											""Vielleicht beginne ich jetzt auf meinen RSP zu sparen.""
											Verdammt, du hast 25 Jahre vergeudet.
											Sie können Ihren Kindern solches Verhalten beibringen,
											wenn sie den Schmerz noch nicht verspüren.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Não lhes leiam histórias
para adormecer todas as noites.
											Talvez quatro noites por semana,
											mas três noites por semana
façam-nas contar histórias.
											Porque é que não lhes dão quatro coisas,
											uma camisa, uma gravata azul,
um canguru e um portátil,
											para eles contarem uma história
sobre essas quatro coisas?
											Os meus filhos fazem-no constantemente.
											Isso ensina-os a vender, criatividade,
											ensina-os a pensarem por si mesmos.
											Façam esse tipo de coisa
e divirtam-se com isso.
									","
											No les lean cuentos antes de dormir todas las noches.
											Tal vez pueden leerles cuentos cuatro noches a la semana
											y tres noches a la semana hagan que ellos cuenten historias.
											¿Por qué no sentarse con los niños y darles cuatro elementos:
											una camisa roja, una corbata azul, un canguro y una laptop,
											y hacer que ellos cuenten una historia con esas cuatro cosas?
											Mis hijos hacen eso todo el tiempo.
											Les enseña a vender; les enseña creatividad;
											les enseña a pensar con los pies en la tierra.
											Sólo hagan este tipo de cosas y diviértanse con eso.
									","
											Her gece onlara masal okumayın.
											Belki de haftanın dört gecesi masal okuyun ve
											üç gece de onlara hikaye anlattırın.
											Oturup onlara dört şey verin; mesela kırmızı tişört,
											mavi kravat, kanguru ve dizüstü bilgisayar ve
											sonra da bu dört şeyle ilgili bir hikaye anlatmalarını isteyin.
											Çocuklarım bunu her zaman yapıyor.
											Bu onlara satış yapmayı öğretir; yaratıcılığı öğretir;
											akıllıca düşünmeyi öğretir.
											Sadece bu tür şeyler yapın ve yaparken eğlenin.
									","
											Ne leur lisez pas des histoires tous les soirs.
											Peut-être quatre nuits par semaine lisez leur des histoires pour s'endormir
											et trois nuits par semaine faites-leur raconter des histoires.
											Pourquoi ne pas s'asseoir avec vos enfants en leur donnant quatre objets,
											une chemise rouge, une cravate bleue, un kangourou et un ordinateur portable,
											en leur demandant de vous raconter une histoire sur ces quatre choses.
											Mes gamins le font tout le temps.
											Ca leur apprend à vendre; ça développe leur créativité;
											ça leur apprend à avoir les pieds sur terre.
											Faites ce genre de truc et amusez-vous.
									","
											Lesen Sie ihnen nicht jeden Abend Gute-Nacht-Geschichten vor.
											Vielleicht 4-mal die Woche Gute-Nacht-Geschichten
											und 3-mal die Woche lassen Sie sie Geschichten erzählen.
											Warum geben Sie ihren Kindern nicht die Wahl zwischen 4 verschiedenen Dingen,
											ein rotes Shirt, eine blaue Krawatte, ein Känguru und ein Laptop,
											und lassen Sie sie eine Geschichte über diese 4 Dinge erzählen.
											Meine Kinder tun das andauernd.
											Es lehrt sie das Verkaufen, es lehrt sie Kreativität;
											es lehrt sie schnell zu reagieren.
											Tun Sie das mit Ihren Kindern und erfreuen Sie sich daran.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Ponham os miúdos a falar diante de grupos,
											mesmo que seja apenas os amigos deles
											e para fazerem peças e discursos.
											São características empreendedoras
que estarão a estimular.
											Mostrem-lhes o que são
maus clientes ou maus empregados.
											Mostrem-lhes os empregados rabugentos.
											Indiquem-lhes os maus empregados.
											Digam: ""Aquele empregado não presta.""
											E digam: ""Este é dos bons.""
											(Risos)
											Se forem a um restaurante
e forem mal servidos,
											mostrem-lhes o que é
um mau atendimento ao cliente.
											(Risos)
											Temos todas estas lições diante de nós,
											mas não aproveitamos essas oportunidades,
ensinamos-lhes a arranjar um explicador.
									","
											Hagan que los niños se paren en frente de grupos y hablen,
											incluso si sólo es pararse en frente de sus amigos
											y hacer representaciones y discursos.
											Esos son rasgos de emprendedores que uno quiere fomentar.
											Muéstrenle a los niños cómo se ven los malos clientes y los malos empleados.
											Enséñenles los empleados de mal humor.
											Cuando vean un empleado atendiendo de mal humor al cliente, muéstrenselo.
											Digan: ""A propósito, ese tipo es un mal empleado"".
											Y digan: ""Estos otros son buenos"".
											(Risas)
											Si van a un restaurante y tienen mal servicio de atención al cliente
											muéstrenles cómo es un mal servicio al cliente.
											(Risas)
											Tenemos todas esas lecciones frente a nosotros
											pero no aprovechamos esas oportunidades; les enseñamos a ir a conseguir un tutor.
									","
											Çocuklara insanların önünde konuşma yaptırın -
											sadece arkadaşların önünde bile olabilir –
											ve oyunlar oynatıp konuşmalar yaptırın.
											Bunlar geliştirmek isteyeceğiniz girişimcilik nitelikleridir.
											Çocuklara kötü müşterilerin ya da kötü çalışanların nasıl olduğunu gösterin.
											Onlara suratsız çalışanları gösterin.
											Suratsız bir müşteri hizmetleri çalışanı gördüğünüzde, bunu onlara gösterin.
											“Bu arada, bu adam berbat bir çalışan” deyin.
											“Bunlar da iyi çalışanlar” deyin.
											(Gülüşmeler)
											Bir restorana gittiğinizde, kötü bir müşteri hizmetiyle karşılaşırsanız,
											kötü müşteri hizmetinin nasıl olduğunu gösterin.
											(Gülüşmeler)
											Hepimizin önünde böyle dersler var,
											ama bu fırsatları değerlendirmiyoruz; çocuklara özel öğretmen tutmayı öğretiyoruz.
									","
											Faites-les se tenir debout face à un groupe pour parler,
											même si c'est juste debout face à leurs amis
											et jouer des pièces et faire des discours.
											Ce sont les caractéristiques d'un entrepreneur que vous voulez développer.
											Montrez à vos enfants à quoi ressemblent de mauvais clients ou de mauvais employés.
											Montrez-leur les employés râleurs.
											Quand vous voyez un service-client désagréable, faites-le leur remarquer.
											Dites, ""A propos, ce type est un employé minable.""
											Et dites, ""Ceux-là sont des bons.""
											(Rires)
											Si vous allez au restaurant et que le service est mauvais,
											montrez-leur à quoi ressemble un mauvais service-client.
											(Rires)
											Nous avons toutes ces leçons devant nous,
											mais nous ne saisissons pas ces occasions; nous apprenons à nos enfants à aller prendre des cours particuliers.
									","
											Bringen Sie Ihre Kinder dazu vor Gruppen zu sprechen,
											auch wenn es nur die besten Freunde sind
											und spielen Sie Theater und Reden halten.
											Das sind unternehmerische Eigenschaften, die gepflegt werden müssen.
											Zeigen Sie Kindern, woran man schlechte Kunden und schlechte Mitarbeiter erkennt.
											Zeigen Sie ihnen mürrische Mitarbeiter.
											Machen Sie Ihre Kinder auf einen mürrischen Kunden-Service aufmerksam.
											Sagen Sie: ""Schau mal, das ist ein beschiessener Mitarbeiter.""
											Und : ""Das sind die guten.""
											(Gelächter)
											Wenn Sie in ein Restaurant gehen und schlecht bedient werden,
											zeigen Sie ihnen wie schlechter Kundenservice aussieht.
											(Gelächter)
											Diese Übungen finden Sie überall,
											aber wir nutzen diese Möglichkeiten nicht, wir lehren Kinder sich einen Nachhilfelehrer zu nehmen.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Imaginem se juntassem
toda a tralha das crianças
											que está lá em casa,
											todos os brinquedos
com que já não brincam há dois anos,
											e dissessem: ""E se os vendêssemos
nos anúncios classificados online?""
											Eles podem vendê-los
e aprender a descobrir burlões
											quando receberem ofertas por email.
											Podem usar a vossa conta
ou uma subconta.
											Mas ensinem-lhes como combinar preços,
avaliar os preços, obter as fotografias.
											Ensinem-lhes a fazer isso
e a ganhar dinheiro.
											O dinheiro que conseguirem,
50% vai para a conta da casa,
											50% para a conta dos brinquedos.
											Os meus filhos adoram estas coisas.
									","
											Imaginen si uno en realidad tomara
											toda la basura de los niños que hay en la casa ahora mismo,
											todos los juguetes que ya no usan hace 2 años,
											y dijera: ""¿Por qué no empezar a vender algo de esto en Craigslist y Kijiji?""
											Y que en realidad pueden venderlos
											y aprender cómo encontrar estafadores cuando llegan ofertas por correo electrónico.
											Pueden ingresar a la cuenta de uno o a una subcuenta o lo que sea.
											Pero enséñeles a fijar el precio, estimar el precio,
											subir las fotos.
											Enséñeles cómo hacer ese tipo de cosas y ganar dinero.
											Luego con el dinero que reciben, el 50% va a su cuenta de la casa
											y 50% va a su cuenta de juguetes.
											A mis hijos les encanta esto.
									","
											Çocukların evdeki bütün sandıklarını,
											iki yıl önce büyüdükleri için terk ettikleri oyuncakların hepsini
											alıp “Bunların bazılarını Craigslist ve
											Kijiji’de de satalım mı?” diye sorduğunuzu düşünün.
											O oyuncakları gerçekten satıp
											e-posta teklifleri geldiğinde dolandırıcıları nasıl bulacaklarını öğrenebilirler.
											Size bir hesapla ya da alt hesapla gelebilirler.
											Ama onlara fiyatı nasıl tespit edeceklerini, nasıl tahmin edeceklerini,
											fotoğrafları nasıl kaldıracaklarını öğretin.
											Bu tür şeyleri yaparak nasıl para kazanacaklarını öğretin.
											Sonra parayı aldıklarında yüzde 50’si ev hesabına,
											yüzde 50’si oyuncak hesabına gider.
											Benim çocukların bu tür şeylere bayılırlar.
									","
											Imaginez si vous preniez en fait
											tout le bazar des enfants qui se trouve dans la maison à l'heure actuelle,
											tous les jouets pour lesquels ils sont trop grands depuis deux ans,
											et si vous disiez, ""et si on commençait à en vendre sur Craiglist et Kijiji?""
											Et ils peuvent alors le vendre
											et apprendre à repérer les arnaqueurs quand les offres par e-mail arrivent.
											Ils peuvent utiliser votre compte ou un sous-compte ou ce que vous voulez.
											Mais apprenez-leur comment fixer un prix, deviner un prix,
											sortez les photos.
											Apprenez-leur à faire ce genre de truc et à en retirer de l'argent.
											Ensuite l'argent qu'il récupère, 50 pour cent va dans leur compte maison,
											50 pour cent dans leur compte jouet.
											Mes gosses adorent ce genre de truc.
									","
											Stellen Sie sich vor, Sie nehmen tatsächlich
											allen Trödel der Kinder, der in diesem Augenblick im Haus ist,
											all die Spielzeuge, denen sie schon seit zwei Jahren entwachsen sind,
											und sagten: ""Warum beginnen wir nicht, etwas von diesen Sachen auf Craigslist und Kijiji zu verkaufen?""
											Sie können es tatsächlich verkaufen
											und dabei lernen, wie man aus all den E-Mail-Angeboten, die man erhält, die Betrüger erkennt.
											Sie können das über Ihr Konto tun oder ein Unterkonto anlegen oder was auch immer.
											Aber bringen Sie ihnen bei, wie man einen Preis festsetzt, wie man einen Preis schätzt,
											laden Sie Fotos hoch.
											Lehren Sie sie, wie es funktioniert und wie man Geld macht.
											Und von dem Geld geht 50% auf ihr Hauskonto,
											50% geht auf ihr Spielzeugkonto.
											Meine Kinder lieben das.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Características empreendedoras
que têm de estimular nas crianças:
											realização, tenacidade, liderança,
introspeção, interdependência, valores.
											Encontramos estas características
em crianças e podemos estimulá-las.
											Procurem-nas.
											Há duas características
que também devem procurar
											não lhas devem tirar.
											Não mediquem as crianças
para o Distúrbio de Défice de Atenção,
											a menos que seja
assustadoramente profundo.
											(Aplausos)
											Nem para essa mania
de stress e depressão,
											a menos que seja clinicamente brutal.
											Dá-se a alcunha de ""doença CEO""
ao Transtorno Bipolar.
											Se Steve Jurvetson, Jim Clark
e Jim Barksdale o tiveram todos,
											— e eles criaram o Netscape —
											imaginem se lhes tivessem dado Ritalina.
											Nós não o teríamos.
											Seria Al Gore a inventar a Internet.
									","
											Algunos de los rasgos empresariales que hay que inculcar en los niños:
											logros, tenacidad, liderazgo, introspección, interdependencia, valores.
											Uno puede encontrar todos estos rasgos en los niños y ayudarles a desarrollarlos.
											Busquen ese tipo de cosas.
											Hay otros dos rasgos que también quiero que busquen
											que parece costarnos sacar de su sistema.
											No mediquen a los niños por el trastorno por déficit de atención
											a menos que sea algo muy, muy anormal.
											(Aplausos)
											Y lo mismo con cosas como la manía, el estrés y la depresión,
											a menos que sea clínicamente serio, hombre.
											El trastorno bipolar es llamado ""enfermedad del CEO""
											Cuando Steve Jurvetson y Jim Clark
											y Jim Barksdale todos lo tuvieron
											y construyeron Netscape.
											Imaginen si les hubiesen dado Ritalin.
											No hubiésemos tenido esas cosas, ¿verdad?
											En realidad Al Gore habría inventado Internet.
									","
											Çocuklarda geliştirmeniz gereken girişimcilik niteliklerinden bazıları
											beceri, azim, liderlik, iç gözlem, dayanışma, değerler.
											Tüm bu nitelikleri çocuklarda bulabilirsiniz ve gelişmelerine yardım edebilirsiniz.
											Bu tür şeyler arayın.
											Ayrıca sistemlerinden çıkarmamız gereken
											iki niteliğe daha bakmanızı istiyorum. in.
											Gerçekten ama gerçekten feci şekilde berbat durumda değillerse
											çocuklara dikkat eksikliği bozukluğu için ilaç vermeyin.
											(Alkışlar)
											Aynı şey, klinik açıdan feci durumda değilse, mani, stres ve
											depresyon için de geçerli.
											Bipolar bozukluğun bir diğer adı da CEO hastalığıdır.
											Steve Jurvetson, Jim Clark ve
											Jim Barksdale’in üçünde de var bu hastalık
											ve bu adamlar Netscape’i kurdular.
											Onlara Ritalin verildiğini düşünsenize.
											Netscape diye bir şey olmayacaktı, değil mi?
											İnterneti Al Gore icat edecekti.
									","
											Certains traits de caractère d'un entrepreneur que vous devez developper chez vos enfants:
											persevérance, ténacité, leadership, introspection, esprit d'équipe, sens des valeurs.
											Tous ces traits caractéristiques que vous pouvez trouver chez de jeunes enfants et que vous pouvez aider à développer.
											Cherchez ce genre de trucs.
											Il y a deux traits de caractère auxquels je veux que vous fassiez attention
											et que nous n'arrivons pas vraiment à sortir de leur système.
											Ne donnez pas aux enfants de traitement pour l'hyperactivité
											à moins que ce ne soit vraiment, vraiment exceptionnellement difficile.
											(Applaudissements)
											La même chose avec les troubles maniaques, le stress et la dépression,
											à moins que ce ne soit cliniquement violent, bon sang.
											Les troubles bipolaires sont surnommés la maladie du PDG.
											Quand Steve Jurvetson et Jim Clark
											et Jim Barksdale l'ont tous,
											et ils ont construits Netscape.
											Imaginez si on leur avait donné de la Ritaline.
											On n'aurait jamais eu ce truc, hein?
											Al Gore aurait réellement inventé l'Internet.
									","
											Hier einige der unternehmerischen Eigenschaften, die Sie in Ihren Kindern pflegen müssen:
											Verwirklichung, Zähigkeit, Führung, Introspektion, Interdependenz, Werte.
											Alle diese Eigenschaften finden Sie in jungen Kindern und Sie können helfen, sie zu entwickeln.
											Suchen Sie danach.
											Es gibt zwei weitere Eigenschaften, nach denen Sie schauen müssen,
											damit sie nicht verloren gehen.
											Geben Sie ihnen keine Medikamente für Aufmerksamkeits-Defizit-Syndrome,
											außer es ist wirklich, wirklich schlimm.
											(Applaus)
											Das gleiche gilt bei Manien und Stress und Depression,
											außer es wird klinisch angeraten.
											Bipolare Störung wird auch die CEO-Krankheit genannt.
											Wenn Steve Jurvetson und Jim Clark
											und Jim Barksdale sie alle haben
											und sie gründeten Netscape.
											Stellen Sie sich vor, man hätte ihnen Ritalin verabreicht.
											Dann hätten wir das alles nicht, richtig?
											Al Gore hätte dann wahrscheinlich wirklich das Internet erfunden.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Deviam ser ensinadas nas aulas
estas capacidades, estas competências
											assim como tudo o resto.
											Não estou a dizer que impeçam as crianças
de serem advogadas,
											mas que o empreendedorismo
ocupe um lugar entre todos os outros.
											Porque há enormes oportunidades nisso.
									","
											Estas son las habilidades que deberíamos estar enseñando en las aulas
											como todas las demás.
											No se trata de impedir que los niños quieran ser abogados.
											Pero qué tal si posicionamos el emprendimiento
											bien en lo alto junto al resto de las demás.
											Porque hay grandes oportunidades en eso.
									","
											Bu beceriler diğer şeylerin yanı sıra sınıfta
											öğretmemiz gereken becerilerdir.
											Çocukların avukat olmalarını engelleyin demiyorum.
											Ama girişimciliğin de diğer tüm mesleklerle
											aynı düzeyde olmasını sağlayın.
											Çünkü bunda devasa bir fırsat var.
									","
											Ces compétences sont les compétences que nous devrions enseigner dans les classes.
											autant que le reste.
											Je ne dis pas : empêchez les gosses de vouloir être avocat.
											Mais pourquoi ne pas voir aussi l'entrepreneuriat
											classé là-haut avec le reste.
											Parce que cela offre d'énormes opportunités.
									","
											Diese Fähigkeiten sind Fähigkeiten, die in der Schule gelehrt werden sollten,
											wie alles andere auch.
											Ich sage nicht, dass Kinder nicht Juristen werden sollen.
											Aber wie wäre es, wenn man das Unternehmertum
											als ebenso gut wie den Rest einstufen könnte.
											Denn darin liegen riesige Möglichkeiten.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
