en,pt,tr,de,fr,title,speaker,duration,tags
"
											We face some pretty grim
environmental challenges on this planet.
											Climate change is among them.
											There's others too:
habitat loss is my favorite thing
											to freak out about
in the middle of the night.
											But in order to solve them,
											we need people —
smart, dedicated people —
											who care about nature.
											And the only way we're going to raise up
a generation of people
											who care about nature
											is by letting them touch nature.
									","
											Nós enfrentamos alguns desafios
ambientais graves neste planeta.
											A mudança climática é um deles.
											Há outros: A perda do ""habitat""
é um dos meus preferidos
											para ter um ataque de nervos
a meio da noite.
											Porém, para os resolver,
precisamos de pessoas
											— inteligentes, dedicadas —
											que se preocupem com a natureza.
											A única maneira de educarmos
uma geração de pessoas
											que se preocupem com a natureza
											é deixarmos que elas toquem na natureza.
									","
											Bu gezegende birçok zalim çevresel
sorunla karşı karşıyayız.
											Küresel ısınma bunların arasında.
											Başkaları da var: 
Doğal yaşam alanlarının kaybı
											gece yarısı çıldırmam için 
en sevdiğim nedenlerden.
											Ama bu sorunları çözmek için,
											insanlara ihtiyacımız var —
zeki, doğaya değer veren,
											ona kendini adayacak insanlara.
											Ve doğaya değer veren bir jenerasyon
											yetiştirmenin tek yolu
											onların doğaya dokunmasına izin vermek.
									","
											Wir stehen einigen harten Umweltproblemen 
auf diesem Planeten gegenüber.
											Klimawandel gehört dazu.
											Es gibt auch anderes:
Über den Verlust von Lebensraum
											könnte ich mitten in der Nacht
wahnsinnig werden.
											Um sie zu lösen, benötigen wir Menschen —
											schlaue und engagierte Leute —,
											die sich um die Natur kümmern.
											Der einzige Weg, 
eine Generation zu erziehen,
											die sich um die Natur kümmert,
											ist, sie die Natur berühren zu lassen.
									","
											On fait face à de sévères problèmes
environnementaux sur cette planète.
											Le changement climatique entre autres.
											Il y en a d'autres : la perte d'habitat,
la chose qui m'empêche le plus de dormir.
											Mais pour les résoudre,
											on a besoin de gens
intelligents et dévoués
											qui se préoccupent de la nature.
											Et la seule façon d'élever une génération
											qui se préoccupe la nature
											est de la laisser être
en contact avec elle.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											I have a Fort Theory of Ecology,
											Fort Theory of Conservation.
											Every ecologist I know,
every conservation biologist I know,
											every conservation professional I know,
											built forts when they were kids.
											If we have a generation
that doesn't know how to build a fort,
											we'll have a generation that doesn't
know how to care about nature.
									","
											Eu tenho a Teoria da Ecologia do Forte,
											a Teoria da Conservação do Forte.
											Todos os ecologistas ou conservacionistas
que conheço,
											todos os profissionais da conservação
que conheço,
											construíram fortes quando eram crianças.
											Se tivermos uma geração que não saiba
como construir um forte,
											teremos uma geração que não sabe
como tomar conta da natureza.
									","
											Ekoloji için bir kale teorim,
											çevreyi koruma için bir kale teorim var.
											Bildiğim her ekolojist,
çevre koruma biyoloğu,
											çevre koruma profesyoneli
											küçükken kale yapardı.
											Kale yapmayı bilmeyen bir
jenerasyonumuz olursa,
											doğaya önem vermeyen 
bir jenerasyonumuz olur.
									","
											Ich habe eine Art
""Festungstheorie"" der Ökologie,
											eine ""Festungstheorie"" zum Naturschutz
											Jeder Ökologe, jeder Umweltbiologe,
jeder Umweltexperte, den ich kenne,
											hat als Kind Festungen gebaut.
											Wenn es eine Generation gibt, die nicht
weiß, wie man eine Festung baut,
											haben wir eine Generation, die nicht weiß,
wie man sich um die Natur kümmert.
									","
											J'ai une « théorie des cabanes »
sur l'écologie et sur la préservation.
											Tous les écologistes
et les biologistes que je connais,
											tous les restaurateurs que je connais,
											ont construit des cabanes
quand ils étaient enfants.
											Avec une génération qui
ne sait pas construire une cabane,
											on aura une génération ne sachant pas
s'intéresser à la nature.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											And I don't want
to be the one to tell this kid,
											who is on a special program
											that takes Philadelphia kids
from poor neighborhoods
											and takes them to city parks,
											I don't want to be the one to tell him
that the flower he's holding
											is a non-native invasive weed
that he should throw away as trash.
											I think I would much rather
learn from this boy
											that no matter
where this plant comes from,
											it is beautiful, and it deserves
to be touched and appreciated.
									","
											Não quero ser eu quem vai dizer
a este miúdo de um programa especial
											que leva os miúdos
dos bairros pobres de Filadélfia
											aos parques da cidade,
											não quero ser eu a dizer-lhe
que a flor que ele está a segurar
											é uma erva daninha não nativa e invasiva
e que a deve lançar no lixo.
											Acho que eu deveria antes
aprender com este miúdo
											que não importa de onde vem a planta:
											é linda e merece ser tocada e apreciada.
									","
											Ve özel bir programla Philadelphia'daki
											fakir mahalle çocuklarını
											şehir parklarına götüren
											olarak ona,
											elinde tuttuğu çiçeğin yabani,
istilacı bir ot olduğunu ve
											onu çöpe atması gerektiğini
söyleyen olmak istemiyorum.
											Çocuktan, bu bitkinin nereden gelirse
gelsin çok güzel olduğunu
											ve dokunulmayı ve takdir edilmeyi hak
ettiğini öğrenmeyi
											fazlasıyla tercih ediyorum.
									","
											Ich möchte keinem Kind
erzählen müssen,
											das an einem Programm teilnimmt,
											das Kinder aus armen Vierteln
Philadelphiasin Stadtparks mitnimmt,
											dass die Blume, die er in der Hand hält,
											ein eingewandertes Unkraut ist,
das er wegwerfen sollte.
											Ich würde lieber von diesem Jungen lernen,
											dass die Pflanze, egal wo sie herkommt,
											schön ist und es verdient,
angefasst und geschätzt zu werden.
									","
											Je ne veux pas être celle qui dira
à cet enfant issu d'un programme spécial
											qui emmène les enfants pauvres
de Philadelphie
											dans les parcs de la ville,
											je ne veux pas être celle qui lui dira
											que la fleur qu'il a dans la main
est une mauvaise herbe qu'il faut jeter.
											Je préférerais plutôt
apprendre de ce garçon
											que peu importe
l'origine de cette plante,
											elle est belle et elle mérite
d'être appréciée.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											Thank you.
									","
											Obrigada.
									","
											Teşekkür ederim.
									","
											Vielen Dank.
									","
											Merci beaucoup.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Applaudissements)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
