en,pt,fr,tr,es,title,speaker,duration,tags
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: I want to hear more on this,
											because the very words ""global governance""
											are almost the epitome of evil
in the mindset of a lot of people
											on the alt-right right now.
											It just seems scary, remote, distant,
and it has let them down,
											and so globalists,
global governance — no, go away!
											And many view the election
as the ultimate poke in the eye
											to anyone who believes in that.
											So how do we change the narrative
											so that it doesn't seem
so scary and remote?
											Build more on this idea
of it being compatible
											with local identity, local communities.
									","
											YNH: Bem, acho que deveríamos começar
											com as realidades biológicas
do ""Homo sapiens"".
											A biologia diz-nos duas coisas
sobre o ""Homo sapiens""
											que são muito relevantes
para este assunto.
											Primeiro, que somos todos
completamente dependentes
											do sistema ecológico à nossa volta,
											e que hoje estamos a falar sobre
um sistema global.
											Não podemos fugir a isso.
									","
											CA : Je veux en savoir plus sur ça,
											parce que les mots
« gouvernance mondiale »
											sont presque le modèle du diable
dans l'esprit de beaucoup de gens
											de la droite alternative.
											Ça semble effrayant, éloigné, distant,
ça les a laissés tomber,
											et donc les mondialistes,
											la gouvernance mondiale
— Non, vade retro !
											Et beaucoup voient l'élection
comme le coup ultime
											pour quiconque croit à ça.
											Alors comment changer l'histoire
											pour qu'elle ne semble pas
si effrayante et éloignée ?
											Précisez sur cette idée
que ça peut être compatible
											avec l'identité locale, 
les communautés locales.
									","
											CA: Bunu dinlemek istiyorum,
											çünkü ""küresel yönetim"" kelimeleri
											şu anda çoğu insanın
zihninde neredeyse kötülüğün
											somut bir örneği.
											Ürkütücü, uzak, belirsiz
görünüyor ve bu da morallerini bozuyor
											ve küreselciler,
küresel yönetim — hayır, defol git!
											Ve çoğu insan, buna inanlar
için seçimleri rahatsız edici bir şey
											olarak görüyor.
											Peki bunun ürkütücü ve uzak
											görünmemesi için
anlatıyı nasıl değiştirebiliriz?
											Bunun yerel kimlikler ve
yerel topluluklarla uyumlu
											olması fikrini geliştirelim.
									","
											CA: Quiero escuchar más sobre esto,
											porque solo las palabras ""gobierno global""
											son casi la representación del mal
en la mentalidad de mucha gente
											de la derecha alternativa.
											Simplemente parece escalofriante,
distante y los ha defraudado,
											por eso ""¡globalistas no!"",
""¡gobierno global fuera!""
											Y muchos ven la elección
como el colmo de los insultos
											para quien cree en eso.
											Entonces, ¿cómo cambiamos la narrativa
											para que no suene 
tan escalofriante y distante?
											Continúa hablando de la idea 
de que es algo compatible
											con la identidad local, 
las comunidades locales.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: Well, I think again we should start
											really with the biological realities
											of Homo sapiens.
											And biology tells us two things
about Homo sapiens
											which are very relevant to this issue:
											first of all, that we are
completely dependent
											on the ecological system around us,
											and that today we are talking
about a global system.
											You cannot escape that.
									","
											Ao mesmo tempo, a biologia
diz-nos que o ""Homo sapiens"",
											que nós somos animais sociais,
											mas somos sociais a um nível muito local.
											É um facto simples da humanidade
											que não podemos ter intimidade familiar
											com mais de 150 indivíduos.
											O tamanho do grupo natural,
											da comunidade natural do ""Homo sapiens"",
											não é maior do que 150 indivíduos.
											Tudo o que for além disso, baseia-se
em todos os tipos de histórias imaginárias
											e instituições numa larga escala,
											e acho que podemos encontrar uma maneira,
											com base na compreensão
biológica da nossa espécie,
											de entrelaçar as duas coisas
											e perceber que hoje, no século XXI,
											precisamos tanto do nível global
como da comunidade local.
									","
											YNH : Je pense, à nouveau,
que nous devrions commencer
											vraiment avec les réalités biologiques
											d'homo sapiens.
											Et la biologie nous dit deux choses
sur homo sapiens
											qui sont vraiment pertinentes
pour ce problème :
											premièrement, nous sommes
complètement dépendants
											du système écologique
qui nous entoure,
											et qu'aujourd'hui nous parlons
d'un système mondial.
											On ne peut pas y échapper.
									","
											YNH: Pekâlâ, yine insanların
											biyolojik gerçeklikleriyle başlamamız
											gerektiğini düşünüyorum.
											Biyoloji insanlarla 
ve bu konuyla alakalı bize
											iki şey söylüyor:
											Birincisi, etrafımızdaki ekolojik sisteme
											tamamen bağlıyız
											ve bugün küresel
bir sistemden bahsediyoruz.
											Bundan kaçamazsınız.
									","
											YNH: Bueno, nuevamente, creo 
que deberíamos comenzar
											con las realidades biológicas
											del Homo sapiens.
											Y la biología nos dice dos cosas 
sobre el Homo sapiens
											relevantes en esta cuestión:
											primero que todo, que somos 
completamente dependientes
											del sistema ecológico que nos rodea
											y que hoy estamos hablando 
de un sistema global.
											No podemos escapar de eso.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											And at the same time, biology tells us
about Homo sapiens
											that we are social animals,
											but that we are social
on a very, very local level.
											It's just a simple fact of humanity
											that we cannot have intimate familiarity
											with more than about 150 individuals.
											The size of the natural group,
											the natural community of Homo sapiens,
											is not more than 150 individuals,
											and everything beyond that is really
based on all kinds of imaginary stories
											and large-scale institutions,
											and I think that we can find a way,
											again, based on a biological
understanding of our species,
											to weave the two together
											and to understand that today
in the 21st century,
											we need both the global level
and the local community.
									","
											Eu iria até mais longe
											e diria que começa com o nosso corpo.
											Os sentimentos que as pessoas
hoje têm de alienação e solidão
											e de não encontrarem o seu lugar no mundo,
											acho que o maior problema
não é o capitalismo global.
											O maior problema é que, ao longo
das últimas centenas de anos,
											as pessoas têm vindo a separar-se,
											têm vindo a distanciar-se do seu corpo.
											Como caçador ou recolector
ou até como camponês,
											para sobreviver, é preciso estar
constantemente em contacto
											como o nosso corpo e os nossos sentidos,
a todo o momento.
											Se formos para a floresta
à procura de cogumelos
											e não dermos atenção ao que ouvimos,
											ao que cheiramos, ao que provamos,
morremos.
											Então, temos de estar muito ligados.
									","
											Et en même temps, la biologie
nous dit sur homo sapiens
											que nous sommes
des animaux sociaux,
											mais que nous sommes sociables
à un niveau très, très local.
											C'est un simple fait de l'humanité
											que nous ne pouvons pas
avoir une familiarité intime
											avec plus d'à-peu-près
150 individus.
											La taille du groupe naturel,
											la communauté naturelle
d'homo sapiens,
											ce n'est pas plus que 150 individus,
											tout ce qui dépasse 150 est vraiment 
basé sur des histoires imaginaires
											et des institutions de très grande taille,
											et je pense que nous pouvons
trouver un moyen,
											basé sur la connaissance
biologique de notre espèce,
											pour tisser les deux ensemble,
											et comprendre qu'aujourd'hui
au XXIe siècle,
											nous avons besoin du niveau mondial
et de la communauté locale.
									","
											Biyoloji aynı zamanda
insanlarla ilgili şunu söylüyor,
											bizler sosyal hayvanlarız,
											fakat çok, çok
yerel bir düzeyde sosyaliz.
											Ortalama 150 insandan fazlasıyla
											samimiyet kuramıyor oluşumuz da
											insanlığa dair basit bir gerçek.
											Doğal grubun boyutu,
											insanların doğal topluluğu,
											150 bireyden fazlası değil
											ve bunun ötesindeki her şey
hayali hikâye türlerine ve geniş ölçekli
											kurumlara dayalıdır
											ve yine, ikisini bir araya getirmek için
											ve 21. yüzyılda hem küresel düzeye,
hem de yerel topluluğa ihtiyacımız
											olduğunu anlamak için, türümüzün
											biyolojik anlayışına dayalı olarak
											bir yol bulabileceğimizi düşünüyorum.
									","
											Al mismo tiempo, la biología nos dice 
que los Homos sapiens
											somos animales sociales,
											pero somos sociales
a un nivel muy, muy local.
											Es un hecho simple que la humanidad
											no pueda establecer familiaridad íntima
											con más de 150 individuos.
											El tamaño de un grupo natural,
											la comunidad natural del Homo sapiens,
											no consta de más de 150 individuos,
											y todo lo que está más allá realmente está
basado en muchas historias imaginarias
											e instituciones de gran tamaño.
											Creo que podemos encontrar una manera,
											nuevamente, basándonos en un entendimiento
biológico de nuestra especie,
											de entretejer las dos
											y entender que hoy en el siglo XXI,
											necesitamos tanto el nivel global
como la comunidad local.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											And I would go even further than that
											and say that it starts
with the body itself.
											The feelings that people today have
of alienation and loneliness
											and not finding their place in the world,
											I would think that the chief problem
is not global capitalism.
											The chief problem is that over
the last hundred years,
											people have been becoming disembodied,
											have been distancing themselves
from their body.
											As a hunter-gatherer or even as a peasant,
											to survive, you need to be
constantly in touch
											with your body and with your senses,
											every moment.
											If you go to the forest
to look for mushrooms
											and you don't pay attention
to what you hear,
											to what you smell, to what you taste,
											you're dead.
											So you must be very connected.
									","
											Nas últimas centenas de anos,
as pessoas estão a perder a capacidade
											de estar em contacto com o seu corpo
e com os seus sentidos,
											de ouvir, de cheirar, de sentir.
											Cada vez mais a atenção vai para ecrãs,
											para o que está a acontecer
noutro lado, a outra hora.
											Acho que isto é a profunda razão
											dos sentimentos de alienação e de solidão
											e, por isso, parte da solução
											não é recuperar o nacionalismo em massa,
											mas voltar a estar em contacto
com o nosso próprio corpo.
											Se voltarmos a estar em contacto
com o nosso corpo,
											também vamos sentir-nos
muito mais em casa no mundo.
									","
											Et j'irais même plus loin
											et dirais que cela commence
avec le corps lui-même.
											Les sentiments d'aliénation et de solitude
qu'éprouvent aujourd'hui les gens
											et de ne pas trouver 
leur place dans le monde,
											je penserais que le problème principal
n'est pas le capitalisme mondial.
											Le problème principal est que
pendant les cent dernières années,
											les gens sont devenus désincarnés,
											se sont éloignés de leur corps.
											En tant que chasseur-cueilleur
ou même comme paysan,
											pour survivre, vous devez être
constamment à l'écoute
											de votre corps et de vos sens,
à tout moment.
											Si vous allez en forêt
chercher des champignons
											que vous n'êtes pas attentif
à ce que vous entendez,
											ce que vous sentez,
ce que vous goûtez,
											vous êtes mort.
											Donc vous devez être très connecté.
									","
											Bunun da ötesine geçip bunun
											bedenle başladığını söyleyebilirim.
											İnsanların günümüzde yaşadığı
yabancılaşma, yalnızlık ve dünyada
											yerini bulamama hisleri, bunlara neden
											olan ana problemin küresel
kapitalizm olduğunu düşünmüyorum.
											Asıl problem, geçtiğimiz
yüzyıl boyunca insanların
											bedensiz hâle gelmeleri,
											kendilerini bedenlerinden 
uzaklaştırmaları.
											Bir avcı-toplayıcı olarak
veya hatta bir çiftçi olarak yaşamı
											sürdürmeniz için,
bedeninizle ve hislerinizle daima
											temas içinde kalmanız gerekir,
											her dakika.
											Ormana gidip mantar arıyorsanız ve
											duyduklarınıza,
kokladıklarınıza, tattıklarınıza
											dikkat etmezseniz,
											ölürsünüz.
											Yani bağlantılı olmanız gerek.
									","
											Yo iría incluso más allá,
											y diría que esto comienza 
con el cuerpo mismo.
											Los sentimientos que la gente tiene hoy
de soledad y aislamiento
											y de no encontrar su lugar en el mundo,
											creo que el problema principal 
no es el capitalismo global.
											El problema principal es 
que en los últimos cien años,
											la gente se ha vuelto incorpórea,
											y se ha distanciado de su propio cuerpo.
											Como cazador-recolector, 
o incluso como campesino,
											para sobrevivir, necesitas estar
en contacto constantemente
											con tu cuerpo y tus sentidos,
											todo el tiempo.
											Si vas al bosque a buscar hongos
											y no prestas atención a lo que oyes,
											a lo que hueles, a lo que saboreas,
											estás muerto.
											Por eso debes estar muy conectado.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											In the last hundred years,
people are losing their ability
											to be in touch with their body
and their senses,
											to hear, to smell, to feel.
											More and more attention goes to screens,
											to what is happening elsewhere,
											some other time.
											This, I think, is the deep reason
											for the feelings of alienation
and loneliness and so forth,
											and therefore part of the solution
											is not to bring back
some mass nationalism,
											but also reconnect with our own bodies,
											and if you are back
in touch with your body,
											you will feel much more at home
in the world also.
									","
											CA: Consoante vão as coisas,
podemos voltar à floresta dentro em breve.
											Vamos ter mais uma pergunta na sala
											e mais uma no Facebook.
									","
											Depuis cent ans, les gens
perdent leur capacité
											à être à l'écoute de leur corps
et de leurs sens,
											pour entendre, sentir, ressentir.
											Une attention de plus en plus grande
est consacrée aux écrans,
											à ce qui arrive ailleurs,
à une autre époque.
											Cela, je pense, est la raison profonde
											des sentiments d'aliénation
et de solitude, et du reste.
											Donc, une partie de la solution
											n'est pas de faire revenir
un nationalisme de masse,
											mais aussi de nous reconnecter
à nos propres corps,
											et si vous revenez à l'écoute
de votre corps,
											vous vous sentirez aussi
bien plus chez vous dans le monde.
									","
											Son yüz yılda insanlar bedenleriyle
ve hisleriyle temas hâlinde olma,
											duyma, koklama, hissetme becerilerini
											kaybediyorlar.
											Ekranlara, başka yerlerde neler olup
											bittiğine daha ve daha fazla
											dikkat veriliyor.
											Yabancılaşma, yalnızlık ve benzeri
											hislerinin asıl nedeninin
bu olduğunu düşünüyorum ve
											dolayısıyla çözüm yalnızca
											kitle-milliyetçiliğini 
geri getirmek değil,
											aynı zamanda
bedenlerimize tekrar bağlanmamız
											ve eğer bedeninizle
tekrar temas kurarsanız,
											dünyada kendinizi daha
çok evinizde hissedersiniz.
									","
											En los últimos cien años, 
la gente está perdiendo la capacidad
											de estar en contacto
con su cuerpo y sus sentidos,
											de oír, de oler, de sentir.
											Más y más atención va a las pantallas
											a lo que está sucediendo en otro lugar,
											en otro momento.
											esta, creo, es la razón principal
											de los sentimientos de aislamiento,
soledad y demás,
											por consiguiente, parte de la solución
											es no traer de vuelta 
el nacionalismo de masas,
											sino reconectarnos 
con nuestros propios cuerpos,
											y si estás de vuelta 
en contacto con tu cuerpo,
											te sentirás mucho más como en casa
en el mundo también.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: Well, depending on how things go,
we may all be back in the forest soon.
											We're going to have
one more question in the room
											and one more on Facebook.
									","
											Ama Adi-Dako: Olá. Sou do Gana,
África Ocidental, e a minha pergunta é:
											Como apresenta e justifica
a ideia da governação global
											a países que têm sido historicamente
privados de direitos
											pelos efeitos da globalização?
											Se estamos a falar
de uma governação global,
											parece-me que virá de uma ideia
muito ocidentalizada
											sobre o que supostamente
deve ser o ""global"".
											Então, como apresentamos
e justificamos a ideia de global
											""versus"" totalmente nacionalista
											a pessoas de países como
o Gana, a Nigéria e o Togo
											e outros países desses?
									","
											CA : Selon l'évolution des choses, 
nous serons tous dans la forêt bientôt.
											Nous prenons une autre question 
dans la salle
											et une dernière de Facebook.
									","
											CA: Pekâlâ, olayların gidişatına göre
yakında hepimiz ormana dönebiliriz.
											Odadan bir soru ve
Facebook'tan da bir
											soru alacağız.
									","
											CA: Bueno, dependiendo de lo que suceda,
quizás volvamos al bosque pronto.
											Responderemos una pregunta más de la sala
											y una más de Facebook.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											Ama Adi-Dako: Hello. I'm from Ghana,
West Africa, and my question is:
											I'm wondering how do you present
and justify the idea of global governance
											to countries that have been
historically disenfranchised
											by the effects of globalization,
											and also, if we're talking about
global governance,
											it sounds to me like it will definitely
come from a very Westernized idea
											of what the ""global""
is supposed to look like.
											So how do we present and justify
that idea of global
											versus wholly nationalist
											to people in countries like Ghana
and Nigeria and Togo
											and other countries like that?
									","
											YNH: Eu começaria por dizer
que a história é muito injusta,
											e que deveríamos ter a noção disso.
											Muitos dos países que mais sofreram
											com os últimos 200 anos de globalização
											de imperialismo e de industrialização,
											são exactamente os países
que, provavelmente,
											também vão sofrer mais
com a próxima onda.
											Devemos ser muito claros sobre isso.
											Se não tivermos uma governação global,
											e sofrermos uma alteração climática,
											disrupções tecnológicas,
											o pior sofrimento não será nos EUA.
											O pior sofrimento irá ser
no Gana, no Sudão, na Síria,
											no Bangladeche, será nesses países.
									","
											Ama Adi-Dako : Je viens du Ghana,
en Afrique de l'Ouest, ma question est :
											je me demande comment vous présentez,
justifiez l'idée de gouvernance mondiale
											à des pays qui ont été 
exclus historiquement
											des effets de la globalisation,
											et aussi, si nous parlons
de gouvernance mondiale,
											cela me semble devoir venir
d'une idée très occidentale
											de ce à quoi le « mondial »
doit ressembler.
											Donc, comment présenter et justifier 
l'idée du mondial
											contre le nationaliste intégral
											à des gens dans des pays comme le Ghana
et le Nigéria ou le Togo
											et d'autres pays comme ceux-là. Merci.
									","
											Ama Adi-Dako: Merhaba. Ben
Batı Afrika, Ganalıyım. Sorum şu:
											Küreselleşmenin etkileriyle
tarihte haklarını kaybetmiş olan
											ülkelere karşı küresel
yönetim fikrini nasıl sunacağınızı ve
											meşrulaştıracağızını merak ediyorum,
											ayrıca, küresel yönetimden bahsediyorsak,
											bu bana ""küreselin"" nasıl olması
gerektiğine dair Batılaştırılmış bir
											fikirden geliyormuş gibi geliyor.
											Yani Gana, Nijerya,
Togo ve bunlar gibi diğer ülkelere
											küresel fikrine karşı milliyetçiliği
											nasıl sunabilir ve
											meşrulaştırabiliriz?
									","
											Ama Adi-Dako: Hola, soy de Ghana, África
Occidental, y mi pregunta es:
											Me pregunto cómo presentas y justificas
la idea de un gobierno global
											a los países que históricamente 
han sido privados de sus derechos
											por los efectos de la globalización,
											y además, si hablamos de gobierno global
											me suena a que definitivamente vendrá
de una idea muy occidental
											de lo que se supone que debe ser ""global"".
											Entonces ¿cómo presentas
y justificas la idea de lo global
											versus lo completamente nacionalista
											a personas de países 
como Ghana, Nigeria o Togo
											y otros países como esos?
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: I would start by saying
that history is extremely unfair,
											and that we should realize that.
											Many of the countries that suffered most
											from the last 200 years of globalization
											and imperialism and industrialization
											are exactly the countries
which are also most likely to suffer most
											from the next wave.
											And we should be very,
very clear about that.
											If we don't have a global governance,
											and if we suffer from climate change,
											from technological disruptions,
											the worst suffering will not be in the US.
											The worst suffering will be in Ghana,
will be in Sudan, will be in Syria,
											will be in Bangladesh,
will be in those places.
									","
											Acho que esses países têm
um incentivo ainda maior
											para fazer alguma coisa sobre
a próxima onda de disrupção,
											quer seja ecológica ou tecnológica.
											Se pensarmos numa
disrupção tecnológica,
											se a inteligência artificial,
as impressoras 3D e os robôs
											roubarem os empregos
de milhares de milhões de pessoas,
											eu preocupo-me muito menos com os suecos
											do que com as pessoas
do Gana ou do Bangladeche.
											Assim sendo, como a história é injusta
											e os resultados de uma calamidade
não vão ser iguais para todos,
											como sempre, os ricos vão poder fugir
											das piores consequências
da alteração climática
											de uma maneira
que os pobres não poderão.
									","
											YNH : Je commencerais par dire
que l'histoire est extrêmement injuste,
											et que nous devons le réaliser.
											Beaucoup des pays qui ont
le plus souffert
											des 200 dernières années de mondialisation
											de l'impérialisme, de l'industrialisation
											sont exactement les pays qui seront aussi 
les plus susceptibles de souffrir le plus
											de la vague suivante.
											Et nous devrions être très,
très clairs à ce sujet.
											Sans gouvernance mondiale,
											si nous souffrons du changement climatique,
des ruptures technologiques,
											ceux qui souffriront le plus
ne seront pas les États-Unis.
											Ceux qui souffriront le plus seront 
le Ghana, le Soudan, la Syrie,
											le Bangladesh,
ce sera ces endroits.
									","
											YNH: Tarihin oldukça adaletsiz
olduğunu söyleyerek başlayacağım
											ve bunun farkına varmalıyız.
											Son 200 yılın küreselleşmesi,
											emperyalizmi ve endüstrileşmesinden
											en çok muzdarip olan ülkelerin çoğu
											kesinlikle bir sonraki
dalgadan da en çok muzdarip
											olacağa benzeyen ülkeler.
											Bu konuda çok, çok net olmalıyız.
											Küresel bir yönetimimiz olmazsa ve
											iklim değişikliğinden, teknolojik
											parçalanmalardan muzdarip olursak,
											en çok ıstırabı ABD'dekiler çekmeyecek.
											Istırabı en çok Gana'dakiler,
Sudan'dakiler, Suriye'dekiler,
											Bangladeş'tekiler,
bu yerlerdeki insanlar çekecek.
									","
											YNH: Comenzaría diciendo que la historia
es extremadamente injusta,
											y que deberíamos darnos cuenta de eso.
											Muchos de los países que más han sufrido
											en los últimos 200 años de globalización,
											imperialismo e industrialización
											son exactamente los países 
más propensos a sufrir más
											en la próxima oleada.
											Y deberíamos ser muy, muy
claros con respecto a eso.
											Si no tenemos un gobierno global
											y si sufrimos el cambio climático,
											las alteraciones tecnológicas,
											EE.UU. no será el país que más sufra.
											Los que más sufrirán serán 
Ghana, Sudán, Siria,
											Bangladesh, todos esos lugares.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											So I think those countries
have an even greater incentive
											to do something about
the next wave of disruption,
											whether it's ecological
or whether it's technological.
											Again, if you think about
technological disruption,
											so if AI and 3D printers and robots
will take the jobs
											from billions of people,
											I worry far less about the Swedes
											than about the people in Ghana
or in Bangladesh.
											And therefore,
because history is so unfair
											and the results of a calamity
											will not be shared equally
between everybody,
											as usual, the rich
will be able to get away
											from the worst consequences
of climate change
											in a way that the poor
will not be able to.
									","
											CA: E aqui está uma boa pergunta
de Cameron Taylor no Facebook:
											""No final de 'Sapiens',
											""diz que devemos perguntar-nos,
									","
											Donc je pense que ces pays
ont une motivation encore plus grande
											à faire quelque chose au sujet
de la prochaine vague de ruptures,
											qu'elle soit écologique
ou technologique.
											Si vous pensez à la 
rupture technologique,
											donc, si les IA et les imprimantes 3D
les robots prennent les emplois
											de milliards de gens,
											je me fais bien moins de souci
pour les Suédois
											que pour les gens au Ghana
ou au Bangladesh.
											Et en conséquence,
parce que l'histoire est si injuste,
											et que les dégâts d'une calamité
											ne seront pas partagés
équitablement entre tous,
											comme toujours, les riches
pourront échapper
											aux pires conséquences
du changement climatique
											d'une façon dont les pauvres
ne seront pas capables.
									","
											Yani bu ülkelerin, bir sonraki
parçalanma dalgası konusunda,
											ister ekolojik olsun, ister
teknolojik, bir şeyler yapmak için
											daha fazla cesareti
olduğunu düşünüyorum.
											Yine, teknolojik parçalanmayı
düşünürsek, eğer yapay zekâ
											ve 3B yazıcılar
ve robotlar milyonlarca insanın
											işini elinden alırsa,
											İsviçrelilerden çok Gana'daki veya
											Bangladeş'teki insanlar
için endişe duyacağım.
											Dolayısıyla, tarih
adaletsiz olduğu için,
											bir felaketin sonucu da
											herkes tarafından
eşitçe paylaşılmayacağı için,
											iklim değişikliğinin en kötü
sonuçlarından kaçmanın bir
											yolunu zenginler bulabilecekken,
											fakirler de bulamayacaklar.
									","
											Entonces, creo que esos países
tienen un incentivo aún mayor
											para prepararse para la próxima
oleada de cambios,
											ya sean ecológicos o tecnológicos.
											Nuevamente, si pensamos
en la alteración tecnológica,
											la IA, las impresoras 3D y los robots 
que robarán el trabajo
											de miles de millones de personas,
											me preocuparía mucho menos de los suecos
											que de la gente de Ghana o Bangladesh.
											Y por eso, porque la historia 
es tan injusta
											y los resultados de las calamidades
											no se compartirán
equitativamente entre todos,
											como siempre, los ricos 
serán capaces de evitar
											las peores consecuencias 
del cambio climático
											de una manera inalcanzable
para los pobres.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: And here's a great question
from Cameron Taylor on Facebook:
											""At the end of 'Sapiens,'""
											you said we should be asking the question,
											'What do we want to want?'
											Well, what do you think
we should want to want?""
									","
											"" 'o que queremos querer?'
											""O que acha que devemos querer?""
									","
											CA : Et voici une très bonne question
de Cameron Taylor sur Facebook :
											« À la fin de 'Sapiens',
											vous dites que nous devrions
nous demander,
											'que voulons-nous vouloir ?'
											Bien, que pensez-vous
que nous devrions vouloir vouloir ? »
									","
											CA: Facebook'ta Cameron
Taylor'dan güzel bir soru var:
											""'Sapiens'in sonunda şu soruyu
											sormamız gerektiğini söylediniz,
											'Ne istemeyi istiyoruz?'
											Ne istemeyi istememiz
gerektiğini düşünüyorsunuz?""
									","
											CA: Aquí está la gran pregunta
de Cameron Taylor en Facebook:
											""Al final de 'Sapiens'"",
											dijiste que deberíamos preguntarnos
											""¿Qué queremos querer?""
											Bueno, ¿qué crees que 
deberíamos querer querer?""
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
