en,es,fr,tr,de,title,speaker,duration,tags
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											I've stripped away emotional support
instead of facing my own vulnerabilities,
											particularly around the heartbreaking
miscarriage we suffered last year,
											and I'm sorry for that.
											Sometimes as men,
we get to take the easy way out.
											And so my journey as a trans person
is about reimagining masculinity.
											About creating a manhood
that isn't measured
											by the power it wields,
by the entitlements afforded to it,
											or any simulacrum of control
that it can muster,
											but works in tandem with femininity,
											and is guided by my spirit.
									","
											Me he desecho del apoyo emocional en lugar
de enfrentar mis propias vulnerabilidades,
											particularmente por el desgarrador aborto 
espontáneo que sufrimos el año pasado.
											y lo siento mucho.
											Algunas veces, siendo hombre, 
podemos tomar la salida fácil.
											Y así mi viaje como persona trans es 
acerca de reimaginar la masculidad.
											Es acerca de crear una masculinidad
que no pueda ser medida
											por el poder que ejerza, 
por los derechos que se le otorgan,
											o cualquier simulacro de control 
que pueda reunir,
											pero que pueda trabajar 
en tándem con la feminidad,
											y guiada por mi espíritu.
									","
											Je me suis dépouillé
de tout soutien émotionnel
											au lieu de faire face
à mes vulnérabilités,
											surtout vers la fausse-couche
déchirante vécue l'année dernière,
											et j'en suis désolé.
											Parfois en tant qu'homme,
on s'en sort facilement.
											Mon voyage en tant que transsexuel
est de ré-imaginer la masculinité,
											de créer une masculinité
qui n'est pas mesurée
											par le pouvoir exercé,
par l'habilitation accordée
											ou tout simulacre de contrôle
pouvant être rassemblé,
											mais qui travaille avec la féminité
											et est guidée par mon esprit.
									","
											Kendi savunmasızlığımla yüzleşmek
yerine, duygusal desteği azalttım,
											özellikle de geçen yıl
yaşadığımız düşük olayında ve
											bunun için üzgünüm.
											Bazen, erkekler olarak,
kolay yolu seçeriz. Cinsiyet
											değiştirmiş birisi olarak yolculuğum,
erkeksiliği yeniden düşünmekle ilgili.
											Kullandığı güçle,
ona atfedilen yetkilerle veya
											kontrol imgeleriyle ölçülmeyen;
											fakat kadınsılıkla birlikte
yol alan ve benim ruhumun
											yönlendirdiği bir erkeklik
											yaratmakla ilgili.
									","
											Ich habe emotionalen Halt abgelehnt
statt meine Verletzlichkeit zu erkennen,
											besonders in der schweren Zeit
unserer Fehlgeburt letztes Jahr
											und das tut mir leid.
											Manchmal wählen wir Männer
den einfachen Ausweg.
											Bei meiner Reise als transsexuelle Person
geht es um eine neue Männlichkeit.
											Eine Männlichkeit,
die nicht daran gemessen wird,
											wie viel Macht sie ausübt,
welche Vorrechte sie genießt
											oder welchen Schein
der Kontrolle sie aufbringt,
											sondern sie arbeitet
mit der Weiblichkeit zusammen
											und wird von meinem Geist gelenkt.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: Y'all ...
									","
											KKM: Todos Uds....
									","
											KKM : Vous...
									","
											KKM: Sizler ...
									","
											KKM: Ihr alle ...
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											And this has created the space
for my femininity to flourish
											in a way I had never experienced before.
											He never is threatened by my sexuality,
											he never polices what I wear or how I act.
											I cook but he does way more
of the cleaning than I do.
											And when we're rushing
to get out of the house
											and we have so much to handle,
											he handles everything,
											so I have time to do my hair and makeup.
									","
											Y esto ha creado el espacio para que 
mi feminidad florezca
											de una manera que nunca había 
experimentado antes.
											Él nunca se siente amenazado 
por mi sexualidad,
											nunca pone reglas sobre cómo debería
vestirme o cómo actuar.
											Yo cocino, pero el hace la limpieza 
más veces que yo.
											Y cuando nos estamos apresurando 
para salir de la casa,
											y tenemos mucho entre manos,
											él se encarga de todo.
											Para que yo tenga tiempo para 
arreglarme el pelo y maquillarme.
									","
											Cela a créé l'espace
pour que ma féminité fleurisse
											d'une façon que je n'avais
jamais connue auparavant.
											Il n'est jamais menacé par ma sexualité,
											il ne contrôle jamais ma façon
de m'habiller ou de me comporter.
											Je cuisine mais il fait
bien plus de ménage que moi.
											Et quand nous sortons
en vitesse de la maison
											et que nous avons tant à faire,
											il gère tout
											pour que j'ai le temps
de me coiffer et me maquiller.
									","
											Bu da benim kadınsılığımın
büyümesi için, daha önce hiç tecrübe
											etmediğim bir şekilde, alan yarattı.
											Benim cinsiyetim onun için hiçbir
zaman tehdit değil, hiçbir zaman
											ne giydiğime veya
nasıl davrandığıma karışmıyor.
											Ben yemek yapıyorum, ama
temizliğin fazlasını o yapıyor.
											Evden çıkarken
acele ettiğimizde, yapacak
											çok işimiz olduğunda,
											her şeyi o hallediyor,
											benim de saç ve
makyaj yapmaya vaktim kalıyor.
									","
											Das hat meiner Weiblichkeit,
Raum zum Blühen gegeben
											wie ich es noch nie erlebt hatte.
											Er fühlt sich nie
von meinem Geschlecht bedroht,
											er kontrolliert nie, was ich anziehe
oder wie ich mich verhalte.
											Ich koche, aber er macht
viel mehr sauber als ich.
											Und wenn wir uns beeilen,
aus dem Haus zu gehen
											und wir viel zu regeln haben,
											regelt er alles,
											so dass ich Zeit habe,
mich fertig zu machen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											He understands that this is my armor,
											and he never treats femininity
as though it is frivolous or superficial,
											and this, and him —
											he grows my experience
of gender every single day.
									","
											El entiende que esta es mi armadura,
											y el nunca trata mi feminidad 
como algo frívolo o superficial,
											y esto, y él...
											él hace crecer mi experiencia 
con los géneros todos los días.
									","
											Il comprend que c'est mon armure
											et il ne traite jamais ma féminité
comme si c'était frivole ou superficiel,
											cela et lui —
											il étend mon expérience
du genre chaque jour.
									","
											Bunun, benim zırhım olduğunu biliyor
											ve kadınlığıma hiçbir zaman önemsiz
ya da yüzeysel bir şeymiş gibi davranmıyor
											ve bu, ve o —
											her geçen gün
cinsiyet deneyimimi büyütüyor.
									","
											Er versteht, dass das meine Rüstung ist,
											und er behandelt Weiblichkeit nie
als wäre sie belanglos oder oberflächlich,
											und das, und er —
											er erweitert täglich
meine Erfahrung der Geschlechter.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: I love to watch her
get dressed in the morning.
											Watching her in the closet,
											looking for something comfortable
and colorful, and tight,
											and safe —
									","
											TM: Me encanta verla 
vestirse por las mañanas.
											Verla en el armario,
											buscando algo cómodo, 
colorido y ajustado,
											y seguro...
									","
											TM : J'adore la regarder
s'habiller le matin.
											La regarder dans le placard,
											cherchant quelque chose
de confortable, coloré, moulant
											et sûr —
									","
											TM: Sabahları o giyinirken
onu izlemeyi seviyorum.
											Elbise dolabının önünde,
											rahat, renkli, sıkı ve güvenli bir şeyler
											ararken izliyorum —
									","
											TM: Ich liebe es, ihr beim
Anziehen zuzugucken.
											Sie im Schrank zu sehen,
											wie sie nach etwas Bequemen
und Buntem und Engem
											und Sicherem sucht —
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											But it's challenging to watch her
negotiate her decisions
											looking for something that's going
to get the least amount of attention,
											but at the same time be an expression
of the vibrant and sexy woman she is.
											And all I want to do is celebrate
her for her beauty,
											and the things that make her
beautiful and special and free,
											from her long acrylic nails,
											to her uncompromising black feminism.
									","
											Pero supone un reto verla negociar 
con sus decisiones
											buscando algo que vaya a llamar la 
menos atención posible,
											pero a la misma vez, que sea una expresión
de la mujer vibrante y sexy que es.
											Y todo lo que yo quiero hacer es
celebrarla por su belleza,
											y por las cosas que la hacen bella y
especial y libre,
											desde sus largas uñas acrílicas,
											hasta su feminismo 
pertinaz de persona de color.
									","
											Mais c'est difficile de la regarder
chercher un compromis,
											chercher quelque chose
qui n'attirera pas trop l'attention
											mais est quand même l'expression
de la femme dynamique et sexy qu'elle est.
											Tout ce que je veux faire,
c'est célébrer sa beauté
											et les choses qui la rendent
belle, spéciale et libre,
											de ses longs ongles acryliques
											à son féminisme noir sans concession.
									","
											Fakat karar verirken onu
izlemek, en az dikkati çekecek
											fakat aynı zamanda enerjik ve
seksi kadınsılığının ifadesi olacak
											bir şeyler ararken onu
izlemek çok büyüleyici.
											Ve tek yapmak istediğim,
onu güzelliği ve uzun akrilik
											tırnaklarından, siyahi
sert feminizmine kadar, onu
											güzelleştiren, özel ve özgür
											kılan her şeyi için övmek.
									","
											Es ist schwer, sie beim Verhandeln
ihrer Entscheidungen zu sehen,
											auf der Suche nach etwas,
das wenig Aufmerksamkeit erregt,
											aber trotzdem ein Ausdruck für die
dynamische, sexy Frau ist, die sie ist.
											Und alles, was ich möchte,
ist, ihre Schönheit zu feiern
											und die Dinge, die sie schön
und speziell und frei machen,
											von ihren langen Nägeln,
											bis zu ihrem unbeugsamen,
dunklem Feminismus.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: I love you. TM: I love you.
									","
											KKM: Te amo. 
TM: Te amo.
									","
											KKM : Je t'aime.
TM : Je t'aime.
									","
											KKM: Seviyorum.
TM: Seviyorum.
									","
											KKM: Ich liebe dich. TM: Ich liebe dich.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: There are so many queer
and trans people
											who have come before us,
											whose stories we will never get to hear.
											We constantly experience
this retelling of history
											where we are conspicuously left out.
											And it's really hard
to not see ourselves there.
											And so living out loud for us
is about that representation.
											It's about having possibility models,
											and having hope that love is part
of our inheritance in this world, too.
									","
											KKM: Hay tantas personas queer y trans,
											que han vivido antes que nosotros,
											cuyas historias nunca vamos a poder oír.
											Constantemente experimentamos este 
recuento de la historia
											donde estamos notablemente excluidos.
											Y es verdaderamente difícil 
no vernos incluidos allí.
											Vivir de forma vistosa, para nosotros, 
es acerca de esa representación.
											Es acerca de tener modelos de rol,
											y tener la esperanza que el amor es parte
de nuestra herencia en este mundo.
									","
											Il y a eu tant de gens
queers et transsexuels
											avant nous
											dont les histoires
ne seront jamais entendues.
											Nous vivons constamment
cette réécriture de l'histoire
											où nous sommes
ostensiblement laissés de côté.
											Il est difficile de ne pas nous y voir.
											Pour nous, en vivant haut et fort,
il est question de cette représentation.
											Il s'agit d'avoir
les modèles de possibilité
											et l'espoir que l'amour fasse aussi partie
de notre héritage dans ce monde.
									","
											KKM: Hikayelerini hiç
duyamayacağımız, birçok
											eşcinsel ve cinsiyet
											değiştirmiş insan var.
											Biz, çarpıcı bir biçimde terk
ettiğimiz tarihi yeniden anlatma
											tecrübesi yaşıyoruz.
											Ve kendimizi orada
görememek gerçekten çok zor.
											Ve ses çıkararak
yaşamak, bu temsille ilgili.
											Olasılık modellerinin olması ve bu dünyada
											sevginin, mirasımızın bir parçası
olduğuna dair umut beslemekle ilgili.
									","
											KKM: Es gibt so viele queere
und transsexuelle Leute vor uns,
											dessen Geschichten
wir niemals hören werden.
											Ständig erleben wir dieses
Wiedererzählen der Geschichte,
											bei der wir auffallend ausgelassen werden.
											Und es ist sehr schwer,
sich nicht selbst dort zu sehen.
											Beim offenen Leben geht es
für uns um diese Darstellung.
											Es geht um Vorbilder des Möglichen
											und um die Hoffnung, dass Liebe
auch Teil unseres Vermächtnises ist.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: The possibility that we are practicing
											is about reinventing time,
love and institutions.
											We are creating a future of multiplicity.
											We are expanding the spectrum
of gender and sexuality,
											imagining ourselves into existence,
											imagining a world where gender
is self-determined and not imposed,
											and where who we are
is a kaleidoscope of possibility
											without the narrow-minded limitations
masquerading as science or justice.
									","
											TM: La posibilidad que estamos realizando,

											es sobre reinventar el tiempo, 
el amor y las instituciones.
											Estamos creando 
un futuro de multiplicidad.
											Estamos expandiendo el espectro 
de los géneros y de la sexualidad,
											imaginándonos en una existencia,
											imaginando un mundo donde 
se elijan y no se impongan,
											un mundo donde lo que somos sea 
un caleidoscopio de posibilidades
											sin limitaciones de mentes cerradas
											ocultas detrás 
de la ciencia o la justicia.
									","
											TM : La possibilité que nous pratiquons
											est la réinvention du temps,
de l'amour, des institutions.
											Nous créons un futur de multiplicité.
											Nous élargissons le spectre
du genre et de la sexualité,
											nous nous donnons vie via l'imagination,
											nous imaginons un monde où le sexe
est choisi et non imposé,
											où qui nous sommes
est un kaléidoscope de possibilités
											sans les limitations étroites
déguisées en science ou justice.
									","
											TM: Gerçekleştirdiğimiz bu olasılık
											zamanı, sevgiyi ve kurumları
yeniden icat etmekle alakalı.
											Bir çokluk geleceği yaratıyoruz.
											Cinsiyet ve cinsellik
yelpazesini genişletiyoruz,
											kendi varoluşumuzu hayal ediyoruz,
											cinsiyetin empoze edilmediği,
fakat tercih edilebildiği ve kim olduğumuz
											sorusunun, bilim veya
adalet adı altındaki dar görüşlü
											kısıtlamalar olmaksızın bir olasılık
yelpazesi olduğu bir dünya hayal ediyoruz.
									","
											TM: Bei der Möglichkeit,
die wir praktizieren,
											geht es darum, Zeit, Liebe
und Institutionen neu zu erfinden.
											Wir erschaffen eine vielfältige Zukunft.
											Wir weiten das Spektrum
der Geschlechter und Sexualitäten aus,
											stellen uns unsere Existenz vor,
											stellen uns eine Welt vor, wo Geschlecht
selbstbestimmt und nicht auferlegt ist
											und wo wer wir sind, ein
Kaleidoskop an Möglichkeiten ist,
											ohne engstirnige Grenzen, die sich als
Wissenschaft oder Gerechtigkeit ausgeben.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: And I can't lie:
											it is really, really hard.
											It is hard to stand in the face of bigotry
											with an open heart and a smile on my face.
											It is really hard to face the injustice
that exists in the world,
											while still believing in the ability
of people to really change.
											That takes an enormous amount
of faith and dedication.
											And beyond that,
											marriage is hard work.
									","
											KKM: Y no puedo mentir:
											Es muy, muy difícil.
											Es difícil hacer frente a la intolerancia
											con un corazón abierto y 
una sonrisa en el rostro.
											Es muy difícil hacerle frente a la 
injusticia que existe en el mundo,
											y aún así creer en que las personas 
verdaderamente pueden cambiar.
											Eso requiere una gran cantidad 
de fe y dedicación.
											Y más allá de eso,
											el matrimonio es un trabajo duro.
									","
											KKM : Je ne vais pas mentir,
											c'est très, très difficile.
											Il est difficile de se tenir
face au fanatisme
											avec le cœur ouvert
et un sourire sur le visage.
											Il est difficile de faire face
à l'injustice qui existe dans le monde
											tout en croyant toujours
en la capacité des gens à changer.
											Il faut beaucoup de foi et de dévotion.
											En outre,
											le mariage, c'est beaucoup de travail.
									","
											KKM: Ve yalan söyleyemem:
											bu gerçekten çok zor.
											Cömertçe ve yüzümde bir gülümsemeyle
											dar görüşlülüğün karşısında durmak zor.
											Hala insanların
değişebileceğine inanıyorken, dünyadaki
											adaletsizlikle
yüzleşmek gerçekten çok zor.
											Bunun için büyük bir
inanç ve bağlılık gerekiyor.
											Bunun da ötesinde,
											evlilik zor bir iş.
									","
											KKM: Und ich kann nicht lügen:
											Es ist wirklich, wirklich schwierig.
											Es ist schwierig,
Fanatismus entgegenzutreten
											mit einem offenen Herzen
und einem Lächeln im Gesicht.
											Es ist sehr schwer, der Ungerechtigkeit
dieser Welt gegenüberzustehen,
											während man an die Fähigkeit der Menschen
glaubt, sich tatsächlich zu ändern.
											Das verlangt eine große Portion
an Glauben und Hingabe.
											Darüber hinaus
											ist eine Ehe harte Arbeit.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											Piles of dirty socks on the floor,
											more boring sports shows
than I ever thought possible —
									","
											Pilas de calcetines sucios en el suelo,
											los programas de deportes más aburridos 
de los que nunca había pensado.
									","
											Des tas de chaussettes sales par terre,
											plus de sport à la télé
que je le pensais possible —
									","
											Yerde kirli çorap yığınları,
											hiç düşünmediğim kadar
sıkıcı olan spor şovları —
									","
											Haufenweise dreckige Socken auf dem Boden,
											mehr langweilige Sportsendungen,
als ich je für möglich gehalten hätte —
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											And fights that bring me to tears
											when it feels like we're not
speaking the same language.
											But there is not a day that goes by
											where I am not so grateful
to be married to this man;
											where I'm not so grateful for
the possibility of changing minds,
											and rewarding conversations,
											and creating a world
where love belongs to us all.
									","
											Y peleas que me hacen verter lágrimas
											al sentir que no estamos
hablando el mismo idioma.
											Pero no hay un día que pase
											en el que no esté agradecida 
por estar casada con este hombre;
											en el que no esté agradecida por la 
posibilidad de cambiar las mentes,
											y por las conversaciones gratificantes,
											y por crear un mundo donde el amor 
nos pertenezca a todos nosotros.
									","
											et des disputes qui me font pleurer
											quand j'ai l'impression
que nous ne parlons pas la même langue.
											Mais pas un jour ne passe
											sans que je sois reconnaissante
d'être mariée à cet homme ;
											de la possibilité
du changement des esprits,
											de conversations stimulantes
											et de création d'un monde
où l'amour est pour tout le monde.
									","
											Ve beni ağlatan, aynı dili
											konuşmadığımızı düşündürten kavgalar.
											Fakat bu adamla
evlendiğim için minnettar
											olmadığım, zihinlerin değişme
olasılığı ve değerli sohbetler
											ve sevginin herkese ait
olduğu bir dünya yaratmak için
											minnettar olmadığım
											bir gün dahi yok.
									","
											Und Streit, der mich zu Tränen bringt,
											wenn es sich anfühlt, als
sprächen wir nicht dieselbe Sprache.
											Aber es vergeht kein Tag,
											an dem ich nicht dankbar bin,
mit diesem Mann verheiratet zu sein;
											an dem ich nicht dankbar bin,
für die Möglichkeit Gedanken zu ändern
											und Konversationen zu belohnen
											und eine Welt zu erschaffen,
in der die Liebe uns allen gehört.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
